k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,gamma,reward,flip_trigger,n_rollouts,RREV,OF_x,OF_y,,,,
1,0,,,,,,33.318,-0.007,-0.006,0.217,1.0,-0.002,0.004,-0.004,-0.006,-0.001,0.171,-0.062,0.88,0.086,,,False,,0.06,-0.0,-0.0,,,,
1,0,,,,,,33.322,-0.007,-0.006,0.218,1.0,-0.002,0.006,-0.004,-0.006,-0.001,0.186,-0.036,1.239,0.084,,,False,,0.07,-0.0,-0.0,,,,
1,0,,,,,,33.328,-0.007,-0.006,0.22,1.0,-0.001,0.015,-0.003,-0.003,-0.0,0.247,-0.093,1.752,0.086,,,False,,0.09,-0.0,-0.0,,,,
1,0,,,,,,33.334,-0.007,-0.006,0.221,1.0,-0.002,0.017,-0.003,-0.003,-0.0,0.262,-0.121,1.802,0.086,,,False,,0.09,-0.0,-0.0,,,,
1,0,,,,,,33.338,-0.007,-0.006,0.222,1.0,-0.001,0.02,-0.003,-0.0,0.0,0.289,0.21,1.808,0.068,,,False,,0.1,0.0,-0.0,,,,
1,0,,,,,,33.342,-0.007,-0.006,0.223,1.0,-0.001,0.024,-0.003,0.003,0.0,0.315,0.199,1.6,0.054,,,False,,0.11,0.0,0.0,,,,
1,0,,,,,,33.348,-0.007,-0.006,0.224,1.0,-0.001,0.026,-0.003,0.006,0.0,0.34,0.026,1.197,0.061,,,False,,0.12,0.0,0.0,,,,
1,0,,,,,,33.352,-0.007,-0.006,0.227,1.0,-0.0,0.03,-0.002,0.014,0.001,0.393,0.201,0.891,0.069,,,False,,0.14,0.0,0.01,,,,
1,0,,,,,,33.578,0.037,-0.006,0.46,0.998,0.0,0.065,-0.0,0.398,-0.0,1.554,-0.027,-0.091,0.007,,,False,,0.61,-0.0,0.16,,,,
1,0,,,,,,33.622,0.056,-0.006,0.532,0.998,-0.0,0.062,-0.0,0.473,-0.0,1.708,-0.02,-0.102,0.006,,,False,,0.69,-0.0,0.19,,,,
1,0,,,,,,33.628,0.059,-0.006,0.542,0.998,-0.0,0.062,-0.0,0.483,-0.0,1.728,-0.008,-0.163,0.004,,,False,,0.7,-0.0,0.2,,,,
1,0,,,,,,33.642,0.067,-0.006,0.57,0.998,-0.0,0.061,-0.0,0.508,-0.0,1.779,-0.004,-0.211,0.003,,,False,,0.73,-0.0,0.21,,,,
1,0,,,,,,33.688,0.091,-0.006,0.651,0.998,-0.0,0.056,-0.0,0.575,0.0,1.907,0.001,-0.242,0.0,,,False,,0.81,0.0,0.24,,,,
1,0,,,,,,33.692,0.094,-0.006,0.659,0.998,-0.0,0.056,-0.0,0.58,0.0,1.918,0.045,-0.284,-0.004,,,False,,0.82,0.0,0.25,,,,
1,0,,,,,,33.698,0.098,-0.006,0.675,0.998,-0.0,0.055,-0.0,0.591,0.0,1.939,-0.058,-0.138,0.012,,,False,,0.83,0.0,0.25,,,,
1,0,,,,,,33.788,0.155,-0.006,0.855,0.999,-0.001,0.046,-0.0,0.7,0.001,2.146,-0.003,-0.19,0.003,,,False,,1.0,0.0,0.33,,,,
1,0,,,,,,33.798,0.161,-0.006,0.872,0.999,-0.001,0.045,0.0,0.708,0.001,2.163,-0.022,-0.19,0.004,,,False,,1.02,0.0,0.33,,,,
1,0,,,,,,33.808,0.168,-0.006,0.894,0.999,-0.0,0.043,-0.0,0.719,0.001,2.183,0.047,-0.254,-0.007,,,False,,1.04,0.0,0.34,,,,
1,0,,,,,,33.852,0.202,-0.005,0.996,0.999,-0.001,0.039,0.0,0.763,0.002,2.269,0.041,-0.251,-0.0,,,False,,1.13,0.0,0.38,,,,
1,0,,,,,,33.868,0.215,-0.005,1.033,0.999,-0.0,0.037,0.0,0.777,0.002,2.296,0.041,-0.252,-0.0,,,False,,1.17,0.0,0.4,,,,
1,0,,,,,,33.872,0.218,-0.005,1.042,0.999,-0.0,0.036,0.0,0.78,0.002,2.303,-0.016,-0.162,0.003,,,False,,1.18,0.0,0.4,,,,
1,0,,,,,,33.912,0.25,-0.005,1.136,0.999,-0.0,0.032,0.0,0.812,0.002,2.366,0.001,-0.2,0.001,,,False,,1.27,0.0,0.44,,,,
1,0,,,,,,33.928,0.263,-0.005,1.174,1.0,-0.0,0.031,0.0,0.823,0.002,2.389,0.03,-0.234,-0.004,,,False,,1.31,0.0,0.45,,,,
1,0,,,,,,33.932,0.266,-0.005,1.183,1.0,-0.0,0.03,0.0,0.826,0.002,2.395,0.058,-0.277,-0.004,,,False,,1.32,0.0,0.45,,,,
1,0,,,,,,33.972,0.3,-0.005,1.28,1.0,-0.0,0.027,-0.0,0.852,0.003,2.448,-0.018,-0.154,-0.001,,,False,,1.42,0.0,0.5,,,,
1,0,,,,,,33.978,0.305,-0.005,1.295,1.0,-0.0,0.026,0.0,0.855,0.003,2.456,-0.018,-0.169,0.008,,,False,,1.44,0.0,0.5,,,,
1,0,,,,,,33.982,0.308,-0.005,1.305,1.0,-0.0,0.026,0.0,0.858,0.003,2.461,0.004,-0.177,0.008,,,False,,1.45,0.0,0.51,,,,
1,0,,,,,,33.988,0.313,-0.005,1.319,1.0,-0.0,0.026,0.0,0.861,0.003,2.468,-0.027,-0.123,0.003,,,False,,1.47,0.0,0.51,,,,
1,0,,,,,,33.992,0.317,-0.005,1.329,1.0,-0.0,0.025,0.0,0.863,0.003,2.473,-0.007,-0.146,-0.002,,,False,,1.48,0.0,0.52,,,,
1,0,,,,,,34.078,0.393,-0.005,1.546,1.0,0.0,0.019,0.0,0.904,0.003,2.565,0.023,-0.175,-0.003,,,False,,1.76,0.0,0.62,,,,
1,0,,,,,,34.092,0.406,-0.005,1.582,1.0,0.0,0.018,0.0,0.91,0.003,2.578,-0.024,-0.088,0.004,,,False,,1.82,0.0,0.64,,,,
1,0,,,,,,34.112,0.424,-0.005,1.634,1.0,0.0,0.017,0.0,0.917,0.003,2.595,0.016,-0.164,-0.002,,,False,,1.9,0.0,0.67,,,,
1,0,,,,,,34.132,0.444,-0.005,1.691,1.0,0.0,0.015,0.0,0.925,0.003,2.614,0.014,-0.11,-0.0,,,False,,2.0,0.0,0.71,,,,
1,0,,,,,,34.168,0.476,-0.005,1.781,1.0,0.0,0.013,0.0,0.935,0.002,2.64,-0.002,-0.096,0.0,,,False,,2.17,0.0,0.77,,,,
1,0,,,,,,34.172,0.48,-0.005,1.791,1.0,0.0,0.013,0.0,0.936,0.002,2.643,-0.02,-0.078,0.0,,,False,,2.19,0.0,0.77,,,,
1,0,,,,,,34.228,0.532,-0.005,1.94,1.0,0.0,0.011,0.0,0.95,0.002,2.681,-0.01,-0.063,0.0,,,False,,2.53,0.0,0.9,,,,
1,0,,,,,,34.312,0.613,-0.004,2.168,1.0,0.0,0.008,0.0,0.966,0.002,2.729,0.009,-0.084,-0.001,,,False,,3.28,0.0,1.16,,,,
1,0,,,,,,34.318,0.619,-0.004,2.184,1.0,0.0,0.007,0.0,0.967,0.002,2.732,0.018,-0.101,-0.0,,,False,,3.35,0.0,1.19,,,,
1,0,,,,,,34.332,0.632,-0.004,2.222,1.0,0.0,0.007,0.0,0.969,0.002,2.738,-0.012,-0.029,0.001,,,False,,3.52,0.0,1.25,,,,
1,0,,,,,,34.388,0.687,-0.004,2.376,1.0,0.0,0.005,0.0,0.976,0.002,2.763,0.013,-0.072,-0.001,,,False,,4.43,0.0,1.56,,,,
1,0,,,,,,34.552,0.846,-0.004,2.832,0.961,0.001,-0.276,-0.003,0.886,-0.006,2.746,-1.578,-12.827,-1.087,,,True,,16.35,-0.04,5.27,,,,
1,0,,,,,,34.732,0.792,-0.048,2.877,0.481,-0.281,-0.735,0.385,-1.129,-0.339,-1.141,-5.894,-10.653,4.138,,,True,,-9.28,-2.76,-9.18,,,,
1,0,,,,,,34.802,0.713,-0.071,2.773,0.081,-0.354,-0.77,0.524,-1.129,-0.336,-1.832,-8.517,-7.443,5.194,,,True,,-8.07,-1.48,-4.97,,,,
1,0,,,,,,34.912,0.587,-0.109,2.504,-0.438,-0.348,-0.392,0.731,-1.124,-0.338,-2.934,-10.531,-6.517,-0.022,,,True,,-5.92,-0.68,-2.27,,,,
1,0,,,,,,35.658,-0.0,0.0,0.159,1.0,0.0,0.0,-0.0,0.0,-0.0,0.12,-0.0,-0.0,0.0,,,True,,0.04,-0.0,0.0,,,,
1,0,[0.1],[0.05],[5.11 6.14 6.08],[1.33 1.45 1.49],[7.36 3.98 5.94],,,,,,,,,1.0,0.0,3.0,0.0,-14.15,0.0,0.95,5.86,,10,,,,,,,

1,1,,,,,,37.058,-0.0,-0.0,0.241,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.006,0.0,0.0,0.0,,,False,,0.0,-0.0,0.0,,,,
1,1,,,,,,37.052,-0.0,-0.0,0.241,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.006,0.0,0.0,0.0,,,False,,0.0,-0.0,0.0,,,,
1,1,,,,,,37.062,-0.0,-0.0,0.241,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.006,0.0,0.0,0.0,,,False,,0.0,-0.0,0.0,,,,
1,1,,,,,,37.068,-0.0,-0.0,0.241,1.0,-0.0,0.002,-0.0,-0.001,0.0,0.028,0.013,0.746,-0.0,,,False,,0.01,0.0,-0.0,,,,
1,1,,,,,,37.072,-0.0,-0.0,0.241,1.0,-0.0,0.003,-0.0,-0.001,0.0,0.036,0.016,1.02,-0.0,,,False,,0.01,0.0,-0.0,,,,
1,1,,,,,,37.118,0.0,0.0,0.25,1.0,0.0,0.031,-0.0,0.027,0.0,0.36,0.025,0.974,-0.0,,,False,,0.13,0.0,0.01,,,,
1,1,,,,,,37.158,0.003,0.0,0.271,0.999,0.0,0.047,-0.0,0.079,-0.0,0.63,0.021,0.659,0.002,,,False,,0.23,-0.0,0.03,,,,
1,1,,,,,,37.152,0.002,0.0,0.268,0.999,0.0,0.046,-0.0,0.073,0.0,0.604,0.052,0.692,-0.008,,,False,,0.22,0.0,0.03,,,,
1,1,,,,,,37.162,0.003,0.0,0.273,0.999,0.0,0.048,-0.0,0.085,-0.0,0.655,0.051,0.624,0.005,,,False,,0.24,-0.0,0.03,,,,
1,1,,,,,,37.168,0.003,0.0,0.277,0.999,0.001,0.05,-0.0,0.095,-0.0,0.693,-0.004,0.625,0.012,,,False,,0.25,-0.0,0.03,,,,
1,1,,,,,,37.178,0.004,-0.0,0.285,0.999,0.0,0.053,0.0,0.111,-0.0,0.753,-0.032,0.494,0.002,,,False,,0.28,-0.0,0.04,,,,
1,1,,,,,,37.182,0.005,-0.0,0.288,0.999,0.0,0.054,-0.0,0.118,-0.0,0.777,-0.019,0.459,-0.007,,,False,,0.29,-0.0,0.04,,,,
1,1,,,,,,37.188,0.005,-0.0,0.291,0.999,0.0,0.055,-0.0,0.125,-0.0,0.801,-0.019,0.422,-0.012,,,False,,0.3,-0.0,0.05,,,,
1,1,,,,,,37.238,0.014,-0.0,0.34,0.998,0.0,0.063,-0.0,0.22,-0.001,1.085,0.015,0.195,-0.002,,,False,,0.41,-0.0,0.08,,,,
1,1,,,,,,37.262,0.02,-0.0,0.368,0.998,0.0,0.064,-0.0,0.265,-0.001,1.202,-0.014,0.11,-0.001,,,False,,0.46,-0.0,0.1,,,,
1,1,,,,,,37.302,0.032,-0.0,0.42,0.998,0.0,0.065,-0.0,0.339,-0.001,1.38,-0.003,-0.018,-0.002,,,False,,0.53,-0.0,0.13,,,,
1,1,,,,,,37.568,0.179,-0.0,0.905,0.999,-0.0,0.042,0.0,0.723,-0.001,2.17,0.006,-0.235,-0.004,,,False,,1.04,-0.0,0.35,,,,
1,1,,,,,,37.842,0.406,-0.001,1.561,1.0,-0.0,0.018,-0.0,0.905,-0.001,2.56,0.007,-0.14,-0.0,,,False,,1.78,-0.0,0.63,,,,
1,1,,,,,,37.928,0.485,-0.001,1.784,1.0,-0.0,0.009,-0.0,0.935,-0.001,2.624,0.062,-2.128,-0.001,,,True,,2.16,-0.0,0.77,,,,
1,1,,,,,,37.932,0.489,-0.001,1.795,1.0,-0.0,0.004,-0.0,0.936,-0.001,2.622,-0.112,-2.539,0.002,,,True,,2.18,-0.0,0.78,,,,
1,1,,,,,,38.042,0.579,-0.001,2.074,0.896,0.013,-0.443,0.013,0.554,-0.004,2.404,-0.503,-7.381,-0.735,,,True,,2.6,-0.0,0.6,,,,
1,1,,,,,,38.048,0.582,-0.001,2.089,0.885,0.013,-0.466,0.013,0.51,-0.006,2.379,-0.247,-8.683,-0.451,,,True,,2.61,-0.01,0.56,,,,
1,1,,,,,,38.052,0.584,-0.001,2.098,0.876,0.009,-0.481,0.011,0.479,-0.009,2.361,-1.356,-8.902,-2.149,,,True,,2.62,-0.01,0.53,,,,
1,1,,,,,,38.062,0.59,-0.001,2.126,0.84,0.004,-0.542,0.009,0.384,-0.009,2.301,-0.128,-13.129,-0.283,,,True,,2.63,-0.01,0.44,,,,
1,1,,,,,,38.092,0.597,-0.001,2.188,0.772,0.006,-0.635,0.013,0.136,-0.013,2.107,0.177,-9.595,0.927,,,True,,2.59,-0.02,0.17,,,,
1,1,,,,,,38.428,0.584,-0.008,2.342,-0.545,-0.036,-0.837,-0.032,-0.044,-0.02,-1.18,0.065,-8.416,-0.525,,,True,,-1.79,-0.03,-0.07,,,,
1,1,,,,,,39.292,0.0,0.0,0.152,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.122,-0.0,0.001,-0.0,,,True,,0.04,-0.0,-0.0,,,,
1,1,[0.1],[0.05],[5.11 6.14 6.08],[1.33 1.45 1.49],[2.07 7.3  7.26],,,,,,,,,1.0,0.0,3.0,0.0,-9.85,0.0,0.95,2.27,,10,,,,,,,

1,2,,,,,,40.688,0.0,0.0,0.241,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.009,0.0,-0.0,0.0,,,False,,0.0,-0.0,-0.0,,,,
1,2,,,,,,40.692,0.0,0.0,0.241,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.008,0.0,-0.0,-0.0,,,False,,0.0,-0.0,-0.0,,,,
1,2,,,,,,40.698,0.0,0.0,0.241,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.008,0.0,-0.0,-0.0,,,False,,0.0,-0.0,-0.0,,,,
1,2,,,,,,40.702,0.0,0.0,0.241,1.0,0.0,0.001,0.0,-0.001,-0.0,0.023,0.034,0.491,0.0,,,False,,0.01,-0.0,-0.0,,,,
1,2,,,,,,40.708,-0.0,0.0,0.241,1.0,-0.0,0.004,-0.0,-0.001,-0.0,0.049,-0.098,1.239,-0.001,,,False,,0.02,-0.0,-0.0,,,,
1,2,,,,,,40.712,-0.0,0.0,0.241,1.0,-0.0,0.007,-0.0,-0.001,0.0,0.07,0.177,1.567,-0.006,,,False,,0.03,0.0,-0.0,,,,
1,2,,,,,,40.982,0.05,0.001,0.485,0.998,0.0,0.064,-0.0,0.422,0.002,1.555,-0.017,-0.112,0.01,,,False,,0.62,0.0,0.17,,,,
1,2,,,,,,40.998,0.056,0.001,0.507,0.998,0.0,0.063,-0.0,0.446,0.002,1.606,-0.017,-0.132,0.009,,,False,,0.64,0.0,0.18,,,,
1,2,,,,,,41.002,0.058,0.001,0.514,0.998,0.0,0.062,-0.0,0.452,0.002,1.62,0.018,-0.13,-0.001,,,False,,0.65,0.0,0.18,,,,
1,2,,,,,,41.052,0.084,0.001,0.603,0.998,0.0,0.058,-0.0,0.535,0.002,1.791,-0.007,-0.177,-0.004,,,False,,0.75,0.0,0.22,,,,
1,2,,,,,,41.198,0.176,0.001,0.893,0.999,-0.0,0.043,0.0,0.719,0.001,2.159,-0.031,-0.226,0.007,,,False,,1.02,0.0,0.34,,,,
1,2,,,,,,41.238,0.206,0.001,0.981,0.999,-0.0,0.039,0.0,0.757,0.001,2.236,0.006,-0.202,0.001,,,False,,1.11,0.0,0.37,,,,
1,2,,,,,,41.312,0.264,0.001,1.152,1.0,0.0,0.031,0.0,0.817,0.001,2.36,-0.01,-0.2,-0.0,,,False,,1.28,0.0,0.44,,,,
1,2,,,,,,41.322,0.273,0.001,1.175,1.0,0.0,0.03,0.0,0.824,0.001,2.374,-0.007,-0.183,-0.0,,,False,,1.3,0.0,0.45,,,,
1,2,,,,,,41.328,0.276,0.001,1.185,1.0,0.0,0.03,0.0,0.826,0.001,2.38,-0.012,-0.189,0.001,,,False,,1.31,0.0,0.46,,,,
1,2,,,,,,41.332,0.281,0.001,1.199,1.0,0.0,0.029,0.0,0.83,0.001,2.389,0.032,-0.18,-0.001,,,False,,1.33,0.0,0.46,,,,
1,2,,,,,,41.368,0.311,0.001,1.286,1.0,0.0,0.026,0.0,0.853,0.001,2.438,0.011,-0.166,-0.0,,,False,,1.42,0.0,0.5,,,,
1,2,,,,,,41.432,0.367,0.001,1.445,1.0,0.0,0.021,-0.0,0.886,0.001,2.514,0.022,-0.135,-0.001,,,False,,1.62,0.0,0.57,,,,
1,2,,,,,,41.438,0.372,0.001,1.46,1.0,0.0,0.021,-0.0,0.889,0.001,2.52,-0.02,-0.144,0.001,,,False,,1.64,0.0,0.58,,,,
1,2,,,,,,41.462,0.394,0.001,1.521,1.0,0.0,0.019,0.0,0.899,0.001,2.545,0.016,-0.132,-0.002,,,False,,1.72,0.0,0.61,,,,
1,2,,,,,,41.478,0.408,0.001,1.561,1.0,0.0,0.018,0.0,0.906,0.001,2.561,-0.007,-0.127,0.002,,,False,,1.78,0.0,0.63,,,,
1,2,,,,,,41.482,0.412,0.001,1.572,1.0,0.0,0.018,0.0,0.907,0.001,2.565,0.021,-0.122,-0.0,,,False,,1.8,0.0,0.64,,,,
1,2,,,,,,41.502,0.43,0.001,1.623,1.0,0.0,0.017,-0.0,0.915,0.001,2.583,0.003,-0.115,0.0,,,False,,1.88,0.0,0.66,,,,
1,2,,,,,,41.548,0.472,0.001,1.743,1.0,0.0,0.014,0.0,0.93,0.001,2.622,-0.005,-0.101,0.002,,,False,,2.09,0.0,0.74,,,,
1,2,,,,,,41.552,0.476,0.001,1.753,1.0,-0.0,0.014,0.0,0.931,0.001,2.625,-0.005,-0.098,0.001,,,False,,2.11,0.0,0.75,,,,
1,2,,,,,,41.572,0.495,0.001,1.806,1.0,0.0,0.013,0.0,0.937,0.001,2.64,-0.006,-0.094,0.0,,,False,,2.21,0.0,0.78,,,,
1,2,,,,,,41.618,0.544,0.002,1.944,1.0,0.0,0.011,0.0,0.949,0.001,2.676,-0.014,-0.085,0.001,,,False,,2.53,0.0,0.9,,,,
1,2,,,,,,41.642,0.561,0.002,1.993,1.0,0.0,0.01,0.0,0.953,0.001,2.688,-0.012,-0.081,-0.0,,,False,,2.67,0.0,0.95,,,,
1,2,,,,,,41.648,0.567,0.002,2.009,1.0,0.0,0.01,0.0,0.954,0.001,2.691,-0.0,-0.079,-0.0,,,False,,2.72,0.0,0.96,,,,
1,2,,,,,,41.652,0.571,0.002,2.02,1.0,0.0,0.009,0.0,0.955,0.001,2.694,0.006,-0.075,-0.0,,,False,,2.75,0.0,0.97,,,,
1,2,,,,,,41.812,0.725,0.002,2.457,1.0,0.0,0.005,0.0,0.978,0.001,2.771,-0.006,-0.043,0.0,,,False,,5.1,0.0,1.8,,,,
1,2,,,,,,41.818,0.731,0.002,2.474,1.0,0.0,0.005,0.0,0.979,0.001,2.773,0.001,-0.041,0.0,,,False,,5.27,0.0,1.86,,,,
1,2,,,,,,41.822,0.735,0.002,2.485,1.0,0.0,0.005,0.0,0.979,0.001,2.775,0.006,-0.039,-0.0,,,False,,5.39,0.0,1.9,,,,
1,2,,,,,,41.852,0.765,0.002,2.568,1.0,0.0,-0.019,0.0,0.984,0.001,2.77,0.108,-4.554,0.002,,,True,,6.41,0.0,2.28,,,,
1,2,,,,,,41.918,0.826,0.002,2.749,0.923,-0.004,-0.385,-0.0,0.801,0.001,2.692,-0.857,-15.932,-0.629,,,True,,10.73,0.0,3.19,,,,
1,2,,,,,,41.978,0.86,0.002,2.9,0.466,-0.004,-0.885,0.009,0.415,0.01,2.255,-1.146,-29.388,2.521,,,True,,22.55,0.1,4.15,,,,
1,2,,,,,,42.008,0.874,0.006,2.958,0.024,0.017,-0.999,0.034,0.811,0.524,1.181,0.818,-33.426,1.565,,,True,,28.12,12.48,19.31,,,,
1,2,,,,,,42.042,0.885,0.011,2.954,-0.136,0.017,-0.988,-0.073,-0.275,-0.254,-0.493,5.095,12.645,-0.001,,,True,,-10.72,-5.52,-5.98,,,,
1,2,,,,,,42.068,0.876,0.009,2.954,0.025,0.013,-0.999,-0.035,-0.194,0.021,0.178,-7.058,7.551,1.077,,,True,,3.87,0.46,-4.22,,,,
1,2,,,,,,42.098,0.876,0.01,2.954,0.027,0.036,-0.999,0.022,0.101,0.016,-0.077,-0.086,-4.268,2.216,,,True,,-1.67,0.35,2.2,,,,
1,2,,,,,,42.122,0.879,0.01,2.953,-0.022,0.052,-0.998,-0.004,0.04,0.036,-0.012,3.259,-2.144,0.609,,,True,,-0.26,0.77,0.85,,,,
1,2,,,,,,42.212,0.878,0.01,2.954,-0.009,0.031,-0.999,-0.006,0.006,0.016,-0.016,0.225,-0.672,0.247,,,True,,-0.35,0.35,0.13,,,,
1,2,,,,,,42.318,0.878,0.01,2.954,-0.007,0.036,-0.999,-0.013,-0.005,0.01,-0.011,0.019,-0.12,-0.173,,,True,,-0.24,0.22,-0.11,,,,
1,2,,,,,,42.388,0.878,0.01,2.954,-0.006,0.038,-0.999,-0.016,-0.002,0.004,-0.005,-0.243,-0.07,0.035,,,True,,-0.11,0.09,-0.04,,,,
1,2,,,,,,42.398,0.878,0.01,2.954,-0.006,0.038,-0.999,-0.015,-0.012,0.014,-0.018,-0.137,0.098,0.097,,,True,,-0.39,0.3,-0.26,,,,
1,2,,,,,,42.478,0.878,0.01,2.954,-0.007,0.037,-0.999,-0.016,0.008,-0.008,0.01,-0.068,-0.139,-0.066,,,True,,0.22,-0.17,0.17,,,,
1,2,,,,,,42.498,0.878,0.01,2.954,-0.006,0.037,-0.999,-0.015,-0.01,0.009,-0.012,0.087,0.201,0.159,,,True,,-0.26,0.2,-0.22,,,,
1,2,,,,,,42.518,0.878,0.01,2.954,-0.007,0.037,-0.999,-0.015,-0.006,0.009,-0.01,-0.116,-0.013,0.023,,,True,,-0.22,0.2,-0.13,,,,
1,2,,,,,,43.412,7.39,5.677,0.624,-0.491,-0.315,-0.571,0.577,8.412,6.515,-3.9,1.564,-2.656,38.083,,,True,,-1.64,2.74,3.54,,,,
1,2,[0.1],[0.05],[5.11 6.14 6.08],[1.33 1.45 1.49],[5.46 7.81 4.06],,,,,,,,,1.0,0.0,3.0,0.0,-35.53,0.0,0.95,19.69,,10,,,,,,,

1,3,,,,,,44.752,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.112,-0.229,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,44.748,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,0.0,-0.103,-0.211,0.0,,,False,,0.0,0.0,-0.0,,,,
1,3,,,,,,44.758,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.112,-0.23,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,44.762,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,0.0,0.112,0.228,0.0,,,False,,0.0,-0.0,0.0,,,,
1,3,,,,,,44.768,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.113,-0.231,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,44.772,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,0.0,-0.101,-0.207,0.0,,,False,,0.0,0.0,-0.0,,,,
1,3,,,,,,44.782,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.001,0.105,0.215,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,44.788,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,0.0,-0.101,-0.206,0.0,,,False,,0.0,0.0,-0.0,,,,
1,3,,,,,,44.792,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.001,0.106,0.217,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,44.808,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,0.0,-0.114,-0.233,0.0,,,False,,0.0,0.0,-0.0,,,,
1,3,,,,,,44.812,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.101,-0.206,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,44.818,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,0.001,0.105,0.215,0.0,,,False,,0.0,-0.0,0.0,,,,
1,3,,,,,,44.828,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.101,-0.207,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,44.838,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.111,0.227,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,44.888,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,0.001,-0.107,-0.22,0.0,,,False,,0.0,0.0,-0.0,,,,
1,3,,,,,,44.898,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.101,0.206,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.042,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,0.001,-0.0,-0.0,0.113,0.23,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.118,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.103,0.211,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.142,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.106,0.216,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.152,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.001,0.106,0.217,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.158,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.001,0.107,0.219,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.162,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,0.001,0.107,0.219,0.0,,,False,,0.0,-0.0,0.0,,,,
1,3,,,,,,45.332,11.096,8.041,0.002,0.0,-0.529,0.848,-0.0,-0.001,0.0,-0.0,-0.113,-0.23,0.0,,,False,,-0.0,0.0,-0.0,,,,
1,3,,,,,,45.362,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.109,0.224,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.538,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,0.0,0.106,0.216,0.0,,,False,,0.0,-0.0,0.0,,,,
1,3,,,,,,45.542,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.109,0.223,0.0,,,False,,-0.0,-0.0,0.0,,,,
1,3,,,,,,45.648,11.096,8.041,0.002,-0.0,-0.529,0.848,0.0,0.001,-0.0,-0.0,0.104,0.212,0.0,,,False,,-0.0,-0.0,0.0,,,,
