k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,1,2.144,0.000,0.000,--,--,--,0.006,0.000,1.599,0.011,0.000,2.342,-0.000,-0.005,-0.000,1.000,-0.000,-0.152,-0.000,-0.000,-0.562,-0.000,True,False,0.197,0.026,-0.160,0.206,0.000,-0.065,0.482,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.163,0.000,0.000,--,--,--,0.006,0.000,1.645,0.005,0.000,2.322,-0.000,-0.010,-0.000,1.000,-0.000,-1.001,0.000,-0.000,-1.183,-0.000,True,False,0.202,0.806,0.874,0.188,0.000,-0.104,0.436,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.183,0.000,0.000,--,--,--,0.006,0.000,1.692,-0.007,0.000,2.295,-0.000,-0.027,-0.000,1.000,-0.000,-2.426,0.000,-0.000,-3.142,0.000,True,False,0.185,2.366,0.425,0.170,0.000,-0.275,0.387,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.203,0.000,0.000,--,--,--,0.005,0.000,1.737,-0.028,0.000,2.260,-0.000,-0.061,0.000,0.998,-0.000,-4.316,0.000,-0.000,-7.017,0.000,True,False,0.136,4.813,-2.365,0.154,0.000,-0.635,0.344,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.224,0.000,0.000,--,--,--,0.004,0.000,1.782,-0.063,0.000,2.215,-0.000,-0.116,0.000,0.993,-0.000,-6.586,0.000,-0.000,-13.294,0.000,True,False,0.275,5.423,-1.865,0.139,0.000,-1.336,0.300,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.243,0.000,0.000,--,--,--,0.003,0.000,1.826,-0.117,0.000,2.156,-0.000,-0.194,0.000,0.981,-0.000,-9.179,0.000,-0.000,-22.374,0.000,True,False,0.280,7.881,3.981,0.128,0.000,-2.474,0.257,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.263,0.000,0.000,--,--,--,-0.000,0.000,1.868,-0.192,0.000,2.077,-0.000,-0.297,0.000,0.955,-0.000,-12.044,0.000,-0.000,-34.591,0.000,True,False,0.078,9.395,-7.959,0.122,0.000,-4.355,0.214,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.284,0.000,0.000,--,--,--,-0.005,0.000,1.908,-0.286,0.000,1.967,-0.000,-0.424,0.000,0.905,-0.000,-15.132,0.000,-0.000,-50.230,0.000,True,False,0.148,3.309,0.495,0.127,0.000,-6.768,0.177,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.304,0.000,0.000,--,--,--,-0.012,0.000,1.946,-0.391,0.000,1.819,-0.000,-0.570,0.000,0.822,-0.000,-18.412,0.000,-0.000,-69.526,0.000,True,False,0.128,0.852,0.017,0.157,0.000,-9.425,0.145,0.000,0.000,-13.411,0.000,10.516,0.000,0.000,10.516,48191,0,0,48191,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.324,0.000,0.000,--,--,--,-0.021,0.000,1.981,-0.494,0.000,1.627,-0.000,-0.723,0.000,0.690,-0.000,-21.850,0.000,0.000,-92.678,0.000,True,False,0.522,-0.569,-0.071,0.384,0.000,-11.937,0.115,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.343,0.000,0.000,--,--,--,-0.032,0.000,2.011,-0.567,0.000,1.397,-0.000,-0.865,0.000,0.502,-0.000,-25.122,0.000,0.000,-119.717,0.000,True,True,9.661,0.203,-0.043,nan,0.000,-12.399,0.091,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.363,0.000,0.000,--,--,--,-0.044,0.000,2.031,-0.630,0.051,0.597,-0.008,-0.950,-0.001,0.313,-1.659,0.172,-0.680,-0.373,-143.467,0.803,True,True,8.269,0.076,-0.028,0.997,-0.243,-11.499,0.076,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.383,0.000,0.000,--,--,--,-0.058,0.001,2.033,-0.657,0.008,-0.278,-0.021,-0.840,0.005,0.542,0.926,44.099,-1.706,-0.858,-114.300,2.315,True,True,0.000,0.017,0.085,0.106,0.062,-5.843,0.071,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.403,0.000,0.000,--,--,--,-0.067,0.001,2.033,-0.393,-0.005,0.430,-0.025,-0.671,-0.009,0.741,0.170,-7.790,-0.379,-2.751,-84.297,1.147,True,True,0.000,0.111,0.148,0.159,0.414,-5.059,0.064,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.424,0.000,0.000,--,--,--,-0.068,0.003,2.042,0.198,-0.071,0.066,0.005,-0.786,-0.001,0.618,2.321,-15.572,-2.843,0.247,-103.615,-0.472,True,True,1.402,-0.198,-0.027,nan,0.735,3.137,0.061,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.443,0.000,0.000,--,--,--,-0.064,0.003,2.039,0.126,-0.038,-0.397,0.025,-0.814,-0.016,0.581,-0.460,8.107,0.354,0.129,-108.957,-3.422,True,True,0.000,-0.221,-0.179,7.090,1.029,5.086,0.066,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.463,0.000,0.000,--,--,--,-0.060,0.002,2.031,0.281,-0.035,-0.314,0.018,-0.774,-0.001,0.633,-3.895,-1.779,-1.508,1.156,-101.481,-1.661,True,True,0.000,-0.044,0.056,nan,0.348,5.273,0.072,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.483,0.000,0.000,--,--,--,-0.054,0.001,2.028,0.396,-0.120,-0.097,-0.019,-0.831,0.002,0.556,-1.417,-16.346,-4.282,-1.007,-112.408,1.954,True,True,0.000,-0.091,-0.005,nan,0.907,6.120,0.078,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.504,0.000,0.000,--,--,--,-0.044,-0.001,2.025,0.496,-0.095,-0.294,-0.051,-0.892,-0.000,0.448,-1.742,-4.431,-2.615,-2.665,-126.538,5.174,True,True,0.000,-0.009,-0.016,nan,0.025,7.211,0.084,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.524,0.000,0.000,--,--,--,-0.033,-0.002,2.018,0.587,-0.023,-0.316,-0.075,-0.889,-0.005,0.451,-0.117,-0.252,-0.986,-4.395,-125.881,7.442,True,True,0.000,-0.214,-0.284,nan,-1.002,6.495,0.091,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.543,0.000,0.000,--,--,--,-0.022,-0.002,2.015,0.568,0.013,-0.026,-0.058,-0.918,-0.006,0.392,0.086,-13.892,4.256,-3.216,-133.649,5.816,True,True,10.000,0.031,-0.030,nan,-0.548,6.249,0.094,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.563,0.000,0.000,--,--,--,-0.010,-0.001,2.016,0.623,0.078,0.021,-0.013,-0.966,0.005,0.260,-0.639,-10.440,4.660,0.137,-149.914,1.548,True,True,8.868,0.060,-0.022,nan,-0.580,6.927,0.095,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.584,0.000,0.000,--,--,--,0.003,0.000,2.015,0.668,0.045,-0.018,0.021,-0.975,0.023,0.219,-1.216,-1.024,2.963,3.152,-154.613,-1.795,True,True,0.000,0.013,0.046,nan,0.388,6.313,0.096,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.603,0.000,0.000,--,--,--,0.015,0.000,2.017,0.502,-0.026,0.163,0.033,-0.982,0.034,0.180,0.818,-9.079,-0.290,4.548,-159.065,-3.005,True,True,0.000,0.018,-0.017,nan,0.726,5.422,0.094,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.624,0.000,0.000,--,--,--,0.024,-0.001,2.021,0.390,-0.068,0.235,0.011,-0.997,0.023,0.068,1.382,-10.734,-3.425,2.769,-172.191,-1.021,True,True,10.000,-0.005,-0.015,nan,0.748,5.307,0.090,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.644,0.000,0.000,--,--,--,0.032,-0.003,2.025,0.409,-0.095,0.147,-0.027,-0.999,0.008,0.016,2.138,-0.798,-3.519,0.833,-178.142,3.161,True,True,10.000,0.013,-0.012,nan,0.479,4.650,0.086,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.663,0.000,0.000,--,--,--,0.039,-0.004,2.028,0.255,-0.058,0.149,-0.052,-0.998,-0.015,0.013,1.337,-2.791,-1.541,-1.752,-178.362,5.961,True,True,10.000,0.031,-0.080,nan,0.233,3.025,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.684,0.000,0.000,--,--,--,0.039,-0.005,2.029,-0.107,0.028,-0.000,-0.052,-0.999,-0.010,-0.003,-1.738,-4.030,1.007,-1.107,179.745,5.927,True,True,0.000,0.033,0.023,18.171,-0.192,-0.857,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.703,0.000,0.000,--,--,--,0.038,-0.004,2.029,0.069,-0.012,-0.006,-0.051,-0.999,-0.006,-0.010,0.503,2.494,-0.869,-0.672,178.934,5.798,True,True,0.000,-0.474,0.044,15.208,0.093,0.636,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.724,0.000,0.000,--,--,--,0.039,-0.004,2.029,-0.028,-0.002,-0.006,-0.054,-0.998,-0.010,0.002,-0.177,-1.213,0.470,-1.208,-179.680,6.166,True,True,0.000,-0.352,-0.357,13.201,0.033,-0.314,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.743,0.000,0.000,--,--,--,0.038,-0.004,2.029,0.004,0.005,-0.005,-0.049,-0.999,-0.008,-0.010,-0.129,0.410,-0.230,-0.815,178.940,5.675,True,True,0.000,0.495,0.157,15.093,-0.010,0.178,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.763,0.000,0.000,--,--,--,0.039,-0.004,2.029,0.016,-0.008,-0.005,-0.054,-0.999,-0.009,0.000,0.153,0.311,-0.136,-1.050,-179.924,6.162,True,True,10.000,-0.392,-0.081,16.775,0.052,0.009,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.784,0.000,0.000,--,--,--,0.038,-0.004,2.029,-0.020,0.004,-0.005,-0.050,-0.999,-0.008,-0.007,-0.192,-0.503,0.230,-0.939,179.299,5.787,True,True,0.000,0.443,0.052,17.510,-0.006,-0.095,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.804,0.000,0.000,--,--,--,0.039,-0.004,2.029,0.024,-0.004,-0.005,-0.052,-0.999,-0.009,-0.003,0.094,0.702,-0.372,-0.971,179.731,5.993,True,True,10.000,-0.553,-0.024,17.919,0.024,0.137,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.824,0.000,0.000,--,--,--,0.039,-0.004,2.029,-0.016,0.001,-0.005,-0.052,-0.999,-0.009,-0.004,-0.103,-0.511,0.238,-0.971,179.584,5.956,True,True,10.000,0.529,0.003,17.430,0.021,-0.112,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,1,2.843,0.000,0.000,--,--,--,0.039,-0.004,2.029,0.014,-0.002,-0.005,-0.051,-0.999,-0.009,-0.004,0.018,0.486,-0.212,-0.964,179.541,5.870,True,True,0.000,-0.361,-0.001,17.450,0.012,0.116,0.083,0.000,0.000,-13.411,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--

0,1,--,8,--,[2.500 5.000],[0.500 1.500],[0.225 6.705],--,--,--,0.000,0.000,2.500,--,--,--,--,--,--,--,--,--,--,208.04,[0.102 -206.734 -208.675],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Impact Timeout
0,1,2.122,0.000,0.000,--,--,--,0.005,0.000,1.552,0.013,0.000,2.357,-0.000,-0.005,-0.000,1.000,-0.000,0.077,-0.000,-0.000,-0.570,-0.000,True,--,--,--,--,0.217,-0.164,-0.339,0.527,0.000,0.000,-6.705,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
0,1,2.343,--,--,--,--,--,-0.032,0.000,2.011,-0.567,0.000,1.397,-0.000,-0.865,0.000,0.502,-0.000,-25.122,0.000,0.000,-119.717,0.000,True,True,--,--,--,4,1,1,1,1,--,1.503,10.910,11.448,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

0,2,2.943,0.000,0.000,--,--,--,-0.000,0.000,0.363,-0.001,0.000,-0.335,0.000,-0.003,0.000,1.000,0.088,-0.096,0.004,0.017,-0.303,0.028,False,False,0.000,0.107,-0.015,nan,-0.001,0.002,1.726,0.453,-0.149,0.188,-0.005,11.269,11.609,11.798,11.549,49882,50618,51021,50489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
0,2,2.964,0.000,0.000,--,--,--,-0.000,-0.000,0.356,-0.002,0.000,-0.348,-0.001,-0.002,0.000,1.000,0.077,-0.020,-0.000,-0.156,-0.284,0.017,False,False,0.000,-0.020,0.003,nan,0.000,0.003,1.733,0.457,-0.120,0.060,-0.001,11.505,11.607,11.788,11.701,50395,50614,50999,50814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
0,2,2.983,0.000,0.000,--,--,--,-0.000,-0.000,0.349,-0.003,-0.001,-0.335,-0.001,-0.002,0.000,1.000,-0.109,0.089,-0.003,-0.113,-0.264,0.009,False,False,0.361,0.026,0.371,0.592,0.000,-0.000,1.480,1.327,0.193,-0.129,0.002,13.762,13.541,13.256,13.441,54956,54534,53981,54340,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.003,0.000,0.000,--,--,--,0.000,-0.000,0.648,0.000,-0.000,2.524,0.000,0.000,0.000,1.000,0.016,0.022,0.002,0.039,0.006,0.001,False,False,0.599,-0.013,0.219,0.566,-0.001,0.000,1.430,0.325,-0.032,-0.038,-0.002,8.282,8.243,8.273,8.352,42539,42429,42512,42735,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.024,0.000,0.000,--,--,--,0.000,-0.000,0.698,0.000,-0.001,2.544,0.001,0.000,0.000,1.000,0.096,0.020,0.004,0.107,0.031,0.004,False,False,0.564,-0.025,0.403,0.541,-0.003,0.001,1.379,0.317,-0.173,-0.037,-0.004,7.943,7.918,8.157,8.249,41570,41499,42185,42445,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.043,0.000,0.000,--,--,--,0.000,-0.000,0.749,0.000,-0.001,2.561,0.002,0.001,0.000,1.000,0.099,0.029,0.005,0.205,0.063,0.009,False,False,0.524,-0.037,-0.438,0.519,-0.005,0.002,1.331,0.309,-0.188,-0.055,-0.005,7.758,7.717,7.967,8.098,41027,40903,41640,42019,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.064,0.000,0.000,--,--,--,0.000,-0.000,0.801,0.001,-0.002,2.569,0.003,0.001,0.000,1.000,0.093,0.030,0.006,0.327,0.094,0.015,False,False,0.500,-0.032,-0.120,0.498,-0.009,0.003,1.279,0.305,-0.192,-0.060,-0.006,7.633,7.593,7.840,7.988,40652,40530,41270,41700,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.083,0.000,0.000,--,--,--,0.000,-0.000,0.852,0.001,-0.003,2.573,0.004,0.001,0.000,1.000,0.091,0.021,0.006,0.436,0.123,0.022,False,False,0.496,-0.022,-0.056,0.476,-0.013,0.004,1.225,0.302,-0.202,-0.048,-0.007,7.539,7.521,7.780,7.914,40366,40312,41091,41485,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.104,0.000,0.000,--,--,--,0.000,-0.000,0.904,0.001,-0.005,2.572,0.004,0.001,0.000,1.000,0.056,0.013,0.006,0.514,0.143,0.029,False,False,0.487,-0.016,-0.105,0.457,-0.015,0.004,1.174,0.300,-0.154,-0.038,-0.007,7.528,7.528,7.710,7.828,40331,40331,40881,41234,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.124,0.000,0.000,--,--,--,0.000,-0.000,0.955,0.002,-0.007,2.566,0.005,0.001,0.000,1.000,0.010,0.002,0.005,0.554,0.150,0.035,False,False,0.458,-0.004,0.009,0.438,-0.016,0.004,1.123,0.300,-0.086,-0.022,-0.007,7.576,7.599,7.676,7.767,40478,40548,40781,41054,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.143,0.000,0.000,--,--,--,0.000,-0.000,1.006,0.002,-0.008,2.557,0.005,0.001,0.000,1.000,-0.033,-0.012,0.004,0.541,0.144,0.041,False,False,0.423,0.010,-0.113,0.420,-0.015,0.004,1.071,0.302,-0.020,-0.000,-0.006,7.653,7.704,7.685,7.736,40712,40865,40807,40961,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.164,0.000,0.000,--,--,--,0.000,-0.001,1.057,0.003,-0.010,2.543,0.004,0.001,0.000,1.000,-0.077,-0.023,0.003,0.474,0.123,0.044,False,False,0.399,0.028,-0.245,0.402,-0.011,0.003,1.021,0.304,0.054,0.018,-0.005,7.763,7.834,7.707,7.720,41040,41252,40873,40913,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.183,0.000,0.000,--,--,--,0.000,-0.001,1.108,0.003,-0.011,2.527,0.003,0.001,0.000,1.000,-0.114,-0.032,0.001,0.362,0.091,0.047,False,False,0.396,0.039,-0.165,0.385,-0.006,0.001,0.972,0.308,0.120,0.034,-0.004,7.901,7.986,7.767,7.745,41449,41696,41052,40988,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.203,0.000,0.000,--,--,--,0.000,-0.001,1.158,0.003,-0.012,2.509,0.002,0.000,0.000,1.000,-0.135,-0.037,-0.000,0.218,0.052,0.047,False,False,0.393,0.041,-0.050,0.368,0.002,-0.001,0.922,0.312,0.162,0.045,-0.002,8.038,8.128,7.855,7.804,41845,42103,41314,41162,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.224,0.000,0.000,--,--,--,0.000,-0.001,1.208,0.003,-0.012,2.488,0.001,0.000,0.000,1.000,-0.140,-0.038,-0.002,0.058,0.009,0.046,False,False,0.369,0.044,0.263,0.351,0.010,-0.003,0.872,0.317,0.181,0.049,-0.001,8.171,8.254,7.964,7.893,42224,42460,41631,41425,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.243,0.000,0.000,--,--,--,0.000,-0.002,1.258,0.003,-0.012,2.467,-0.001,-0.000,0.000,1.000,-0.130,-0.034,-0.003,-0.098,-0.033,0.044,True,False,0.353,0.037,-0.516,0.333,0.019,-0.006,0.820,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.264,0.000,0.000,--,--,--,0.000,-0.002,1.307,0.002,-0.012,2.446,-0.002,-0.001,0.000,1.000,-0.108,-0.345,-0.003,-0.233,-0.170,0.040,True,False,0.296,0.299,-0.396,0.317,0.027,-0.008,0.774,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.284,0.000,0.000,--,--,--,0.000,-0.002,1.356,-0.005,-0.011,2.429,-0.003,-0.011,0.000,1.000,-0.088,-1.614,0.002,-0.345,-1.232,0.040,True,False,0.351,1.450,0.800,0.299,0.034,-0.050,0.725,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.304,0.000,0.000,--,--,--,0.000,-0.002,1.404,-0.021,-0.010,2.412,-0.004,-0.037,0.000,0.999,-0.072,-3.725,0.016,-0.436,-4.286,0.054,True,False,0.361,3.657,-0.078,0.281,0.041,-0.211,0.674,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.324,0.000,0.000,--,--,--,-0.001,-0.002,1.452,-0.053,-0.008,2.389,-0.004,-0.088,0.000,0.996,-0.059,-6.470,0.039,-0.506,-10.150,0.094,True,False,0.964,4.760,1.189,0.267,0.047,-0.541,0.627,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.344,0.000,0.000,--,--,--,-0.002,-0.003,1.500,-0.108,-0.007,2.355,-0.005,-0.169,0.001,0.986,-0.049,-9.699,0.071,-0.549,-19.463,0.170,True,False,0.129,5.431,-1.007,0.261,0.052,-1.091,0.580,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.364,0.000,0.000,--,--,--,-0.005,-0.003,1.546,-0.190,-0.005,2.298,-0.005,-0.282,0.001,0.959,-0.044,-13.321,0.111,-0.551,-32.725,0.286,True,False,0.228,2.620,-2.959,0.270,0.055,-1.825,0.537,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.384,0.000,0.000,--,--,--,-0.010,-0.003,1.591,-0.300,-0.004,2.205,-0.005,-0.425,0.002,0.905,-0.043,-17.252,0.157,-0.485,-50.327,0.433,True,False,1.357,0.050,-3.292,0.317,0.058,-2.706,0.495,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.404,0.000,0.000,--,--,--,-0.017,-0.003,1.634,-0.425,-0.003,2.061,-0.005,-0.592,0.002,0.806,-0.048,-21.424,0.208,-0.326,-72.585,0.578,True,False,0.000,0.359,0.139,0.518,0.059,-3.544,0.455,0.000,0.000,-16.645,0.000,13.052,0.000,0.000,13.052,53581,0,0,53581,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.424,0.000,0.000,--,--,--,-0.027,-0.003,1.673,-0.542,-0.003,1.857,-0.005,-0.765,0.003,0.644,-0.059,-25.787,0.261,-0.063,-99.744,0.656,True,False,0.000,0.161,-0.064,4.262,0.058,-3.736,0.424,0.000,0.000,-16.645,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
0,2,3.443,0.000,0.000,--,--,--,-0.039,-0.003,1.708,-0.614,-0.003,1.610,-0.004,-0.913,0.004,0.408,-0.072,-29.928,0.308,0.260,-131.830,0.581,True,False,0.000,-0.020,-0.016,nan,0.055,-2.924,0.396,0.000,0.000,-16.645,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
