t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
2.37,-6.24153703651656e-05,3.7015492288149844e-05,0.029958254697551243,0.9999998243578107,-0.0002555140025593241,-0.0005008131563839642,-0.00018757165203449905,4.9703551854460885e-06,-6.32759389531951e-06,-7.249733402303268e-06,0.0001470226244551012,-0.00013440183243225141,-0.00039830541305746714
2.375,-6.240489941892844e-05,3.698782747352571e-05,0.02995822721445659,0.9999998241201805,-0.0002551774502958691,-0.0005012519504440622,-0.0001881237873503994,1.0521740912145553e-06,-5.246877171267156e-06,-5.756844526342952e-06,0.00012532209417366843,-0.0001466051006144369,-9.947625104872718e-05
2.379,-6.240167449525135e-05,3.696636758311522e-05,0.02995820179419331,0.999999824150165,-0.0002549425249656901,-0.0005013432643209197,-0.00018803956882835747,4.171164020767328e-07,-5.476282955073169e-06,-6.101185314147703e-06,0.00011805788482517602,7.706443172425277e-06,0.00012134786507595114
2.382,-6.240341415845637e-05,3.694989454238846e-05,0.029958185722795582,0.9999998242991176,-0.0002547512117561089,-0.0005012602125573962,-0.0001877278701960833,-1.0575667764570859e-06,-5.456002621453377e-06,-5.080953701464677e-06,0.0001328153507893512,7.728012567229387e-05,0.00024660174413604135
2.387,-6.241416477325711e-05,3.692498304554761e-05,0.029958162446859133,0.9999998246759466,-0.0002543610989478027,-0.0005010085116114028,-0.00018691971198857044,-2.759154429479554e-06,-4.5213801392761815e-06,-4.3623731071402025e-06,0.0001721739055769665,0.00010345928724602494,0.0003570157271174998
2.391,-6.242475255609345e-05,3.6909601955458456e-05,0.029958144123312973,0.9999998250176748,-0.0002539868727152178,-0.000500781697944924,-0.00018620681872257374,-2.3747492099695516e-06,-3.4733390554308392e-06,-4.68602764600698e-06,0.00019416795378829222,0.00012116745613582541,0.000344590362416435
2.396,-6.243531473173187e-05,3.687506127471493e-05,0.029958103160931983,0.9999998254633453,-0.0002531911567225932,-0.0005005545132320705,-0.0001855065945990719,-8.348318721988111e-07,-9.305672596951987e-06,-1.0075080508968284e-05,0.00039579249142784797,0.00011040247833032746,0.00022543825462135835
2.4,-6.24257170047109e-05,3.68507167523877e-05,0.02995806865444397,0.9999998259131175,-0.0002525513221836695,-0.0005001074704961747,-0.00018515961325683014,4.044754716703294e-06,-3.9880553189550744e-06,-8.325709073233447e-06,0.0002750272265593269,0.00027318048520160566,0.00015175226865011946
2.404,-6.239993174518038e-05,3.684469090302583e-05,0.029958029502281255,0.9999998264275732,-0.000252099204757166,-0.0004994055060263837,-0.000184891738835102,7.933738976506962e-06,-4.7396328226364487e-07,-1.1070770810039571e-05,0.00020561641085079587,0.0004021198276037009,0.00012518980621664615
2.408,-6.235680231629604e-05,3.684361487006937e-05,0.029957974971879756,0.9999998270612172,-0.0002517059133198468,-0.0004984095324185889,-0.0001846878646460976,1.2574037985766974e-05,-5.321483805102046e-07,-1.5091064280121927e-05,0.00019691630965393771,0.0005548632073537561,8.235613352861518e-05
2.412,-6.229555667186408e-05,3.683629500321173e-05,0.029957908613346323,0.9999998277948547,-0.00025129139951229293,-0.0004971624078689786,-0.00018464136482405552,1.6722709317881724e-05,-2.759854591010687e-06,-1.7084538761758874e-05,0.00021472686944016845,0.0006512175601345108,-2.116308026627218e-05
2.416,-6.222493296404569e-05,3.68186221404198e-05,0.029957843319081367,0.9999998284945203,-0.0002508444189019026,-0.0004958889723934851,-0.0001848841114752536,1.767214101661302e-05,-5.371264829428086e-06,-1.5401279725229837e-05,0.00022660123641541732,0.0006084350942889296,-0.00018756307941385003
2.42,-6.216179051739779e-05,3.6792120209495355e-05,0.029957792244727093,0.9999998289951804,-0.0002504069379490702,-0.0004948732588130076,-0.0001854897124123835,1.415444125732995e-05,-7.250655462161721e-06,-1.1041651882253672e-05,0.00021045088954969217,0.000433638816928006,-0.00036915559672933215
2.424,-6.211819083320268e-05,3.676100346922862e-05,0.029957756966217736,0.9999998291781098,-0.000250026099125407,-0.0004943579566309211,-0.00018638914048268302,9.002678641677376e-06,-7.931191934142637e-06,-7.701387604372888e-06,0.00017702066973252642,0.000145001265735421,-0.0004843815530731841
2.428,-6.209117373568152e-05,3.673010562446212e-05,0.029957730838499706,0.9999998290573603,-0.0002497331913805052,-0.0004943856077697764,-0.00018735382094043298,5.785314486350051e-06,-7.501865850228079e-06,-6.0859754270101565e-06,0.00012671974530339364,-9.080012622512365e-05,-0.000460906183546694
2.433,-6.206468642727405e-05,3.669557432169612e-05,0.0299576996089708,0.9999998287903105,-0.0002495048324763678,-0.0004947256529796533,-0.0001881839971535177,4.416781815904396e-06,-6.482239532854333e-06,-5.568426557329628e-06,8.125706289800047e-05,-0.00015752815849467386,-0.000220904061972789
2.437,-6.205526803790028e-05,3.6671346853142354e-05,0.02995767894880119,0.9999998286578337,-0.0002493229820696423,-0.0004950323372893169,-0.00018832243332165898,1.6317779816697452e-06,-5.944066344349341e-06,-5.5476173801776025e-06,9.55320677583652e-05,-0.00012125508271811528,1.9191433720386232e-05
2.441,-6.205035714302647e-05,3.664737347603641e-05,0.029957654133364757,0.9999998287439649,-0.00024910961937096144,-0.0004950784781482711,-0.00018802590011967005,7.476864905220341e-07,-6.031500179681839e-06,-5.994126225464136e-06,0.00011803789241731033,2.731326644057347e-05,0.00021804276240244358
2.446,-6.205386406263917e-05,3.6618750645898244e-05,0.029957627618538693,0.9999998290879033,-0.000248729266490449,-0.0004948722579279502,-0.0001872414606097837,-1.483640787009282e-06,-5.349219843576566e-06,-5.108724941942422e-06,0.00017638802473760065,0.00010401189589103343,0.00036068718460077265
2.45,-6.206256713002057e-05,3.6600484662642886e-05,0.029957608284161986,0.9999998294360681,-0.0002483165361862252,-0.0004946627850362138,-0.00018648180031018767,-2.540410112453157e-06,-4.032706442183665e-06,-4.615373823310814e-06,0.00022275532010475565,0.00010118087098091654,0.00038099890994541943
2.455,-6.207236460662439e-05,3.658514246202285e-05,0.02995758341832348,0.9999998298887038,-0.00024771141621345103,-0.0004943650235191877,-0.00018564708744078133,-1.8538212128451576e-06,-2.448212742112142e-06,-4.655444052831872e-06,0.0002538790238951399,0.00011656323312766748,0.00028880575393589245
2.458,-6.207855415665288e-05,3.657961934650875e-05,0.029957570678904873,0.9999998301283938,-0.0002473167711953787,-0.000494207517061878,-0.00018530118298660972,-2.191654893324561e-06,-1.5539308741504892e-06,-4.081208540890113e-06,0.00026680491514530756,9.94625214898087e-05,0.00020032110501133185
2.463,-6.206913365918744e-05,3.6572901265261025e-05,0.029957533260681457,0.999999830609513,-0.0002466983838318016,-0.0004936555100538863,-0.00018500024379401741,4.077629827973887e-06,-1.20528453015141e-06,-8.760843316227701e-06,0.0002387032406107806,0.0002838960544103343,8.107585957720005e-05
2.466,-6.205110926239826e-05,3.656963732994384e-05,0.029957502641768927,0.9999998309701328,-0.0002463445030019599,-0.0004931357244366354,-0.00018490875820472913,7.001740456145935e-06,-1.061214432935358e-06,-1.102357050277425e-05,0.00023534726119568136,0.0003799306111726506,5.312724896532139e-05
2.471,-6.199899796220655e-05,3.656252271580786e-05,0.029957433901227827,0.9999998317340543,-0.0002457518382511517,-0.0004919077824036942,-0.00018483676740619286,1.2832178202836914e-05,-1.8725404975129559e-06,-1.5459669641866486e-05,0.00023919043054594977,0.0005640834428544942,7.143763638964221e-06
2.475,-6.193684398506163e-05,3.655121410189029e-05,0.029957367269709753,0.999999832451602,-0.00024526891548315704,-0.0004906559570822711,-0.0001849233867874919,1.691631827179959e-05,-3.471129318119896e-06,-1.6999816073651768e-05,0.00024252957994389053,0.000649272663443335,-8.117455946768471e-05
2.48,-6.184824076518243e-05,3.652706740233298e-05,0.029957288627719663,0.999999833266372,-0.00024467405129987554,-0.0004891140362475966,-0.0001853895801680935,1.7360059957526394e-05,-5.690992942704836e-06,-1.4200931902710532e-05,0.00023149624213116894,0.0005652356737563206,-0.00026415942542416137
2.484,-6.178844868161915e-05,3.6500959837986916e-05,0.029957242974618725,0.999999833675949,-0.00024425067699806167,-0.00048821421053963244,-0.0001861090164528778,1.314766980817979e-05,-6.940304902018644e-06,-9.765844250277781e-06,0.00019809136857611346,0.00036676233512756586,-0.00041192432009814356
2.488,-6.17484806571694e-05,3.647200412517255e-05,0.029957211623390916,0.9999998337725197,-0.00024390540512724088,-0.0004878348261283331,-0.00018703547495804213,8.239745402123586e-06,-7.2916826266912825e-06,-6.889633291951233e-06,0.00015647885897795868,8.26373358212715e-05,-0.0004793175541632903
2.493,-6.171759273041112e-05,3.643721780451975e-05,0.029957181705135973,0.9999998335602376,-0.00024361265137999764,-0.0004880018821033306,-0.0001881130942086144,5.4433977171214945e-06,-6.638294471592918e-06,-5.839979731654885e-06,9.04230772590682e-05,-0.00012818220729700602,-0.0003674934026896264
2.497,-6.16990233067579e-05,3.6412602709965774e-05,0.02995715945366046,0.9999998333698358,-0.00024346731197955756,-0.0004882865042901798,-0.00018857427823879965,3.172401799078536e-06,-5.799206943009704e-06,-4.551009241930845e-06,7.469167233286175e-05,-0.00016698056356929594,-0.00014044827602290738
2.501,-6.169238998683602e-05,3.639063651512833e-05,0.0299571398223896,0.9999998332877902,-0.00024330458263189524,-0.0004885399782343099,-0.00018856288544217667,1.180507401082591e-06,-5.4195973647599765e-06,-5.418480631059291e-06,8.503402984979072e-05,-7.907988958077194e-05,8.904368990562093e-05
2.5060000000000002,-6.169014996503114e-05,3.6363633980576604e-05,0.02995711248227104,0.9999998334914898,-0.0002430429987909546,-0.0004884675547550524,-0.00018800675909234524,-3.815428966230867e-07,-5.291257936643077e-06,-5.008390801868434e-06,0.0001257466643329492,7.54798034682507e-05,0.00029546054434567394
2.511,-6.169617995020941e-05,3.6340347043737e-05,0.029957088459260775,0.9999998338762519,-0.00024263291935444316,-0.00048822306974498825,-0.00018712287252600236,-1.6691200776742256e-06,-4.096971053839737e-06,-4.62648032451353e-06,0.00018877180243242559,0.00010345756276539397,0.0003750569677446716
2.515,-6.170432057979896e-05,3.632733945826231e-05,0.029957070685342136,0.9999998342146856,-0.00024220076396491022,-0.00048802260052875635,-0.00018639563413408875,-1.9331215099878405e-06,-2.770629516097811e-06,-4.7029879828752175e-06,0.00022926043777361698,0.00010656313344903134,0.00034644155069125373
2.519,-6.171065045111824e-05,3.631860586505861e-05,0.02995705191688195,0.9999998345510485,-0.0002417082915973203,-0.00048779700588840407,-0.00018581996241336267,-1.5395811070048878e-06,-1.8620293547231447e-06,-4.4634787177012945e-06,0.0002553745500047667,0.00010966080992094585,0.0002470856368107211
2.523,-6.171291928801388e-05,3.631241509055342e-05,0.02995703076853676,0.9999998348718107,-0.00024119107063939586,-0.0004875238688686136,-0.00018548233374107183,1.2055525470096863e-06,-1.5637901380145158e-06,-6.840552958180868e-06,0.0002515728432594835,0.00019009005109157101,0.00012050184994727947
2.528,-6.16926969059601e-05,3.63044147388308e-05,0.029956989127844797,0.9999998353707736,-0.00024059248432499006,-0.00048685077828295245,-0.00018533753434816317,5.661866092857036e-06,-1.5417155702475764e-06,-9.428946394640412e-06,0.00023391456901717504,0.0003194179449583301,3.160315375363719e-05
2.532,-6.166096665792389e-05,3.629802396765665e-05,0.029956942952713717,0.999999835878286,-0.00024013129586766203,-0.0004860494110366852,-0.0001853006525667075,9.45592819566415e-06,-1.7247178674107893e-06,-1.2930875830455227e-05,0.00022949713974917228,0.0004543635367800558,1.195218272188582e-05
2.537,-6.159630013760513e-05,3.628557953741807e-05,0.0299568661146557,0.9999998366876738,-0.00023955704438764747,-0.00048465164135877127,-0.00018533708501198196,1.5205411470351914e-05,-3.171110018037682e-06,-1.6612537415808747e-05,0.00023059607725696565,0.0006181463632142082,-4.192298430963716e-05
2.54,-6.154560703197438e-05,3.627349593187044e-05,0.029956815445623973,0.9999998372126206,-0.00023921070764598975,-0.00048368770360460135,-0.00018547014567646324,1.7561217747823133e-05,-4.470569326894467e-06,-1.681128172308381e-05,0.0002309800189205402,0.0006461858286261802,-0.00011592502116657145
2.545,-6.145773801722592e-05,3.624489449293285e-05,0.02995674097583409,0.99999983795076,-0.00023865023852667048,-0.000482225336478799,-0.00018601946803117173,1.667303257642604e-05,-6.468830347985515e-06,-1.3031175354564551e-05,0.00021598259641235538,0.0005171461144279248,-0.000294023111227523
2.549,-6.140249537085162e-05,3.621646499648198e-05,0.029956700090468958,0.999999838279177,-0.0002382609267907432,-0.00048144382169030024,-0.00018677579404690847,1.1864231587632804e-05,-7.3927065744647914e-06,-8.71024924570396e-06,0.00018114309755533353,0.0003012413231221842,-0.0004214625786360909
2.5540000000000003,-6.1360905957284e-05,3.617934997888425e-05,0.029956665891074288,0.9999998382803491,-0.00023788413761358942,-0.0004811893966186797,-0.0001879020425045044,6.379762259795355e-06,-7.2545624238459756e-06,-5.956067617108929e-06,0.00012879503220352957,-1.7888677238065224e-05,-0.0004425427710209839
2.558,-6.133960495514115e-05,3.615221938784442e-05,0.02995664263547281,0.9999998381012526,-0.00023768631790801396,-0.0004813732643467999,-0.00018863314458392733,5.079501027235316e-06,-6.475160753817883e-06,-6.0290131119637854e-06,8.205752414359627e-05,-0.00011004747657329097,-0.0003020066965732873
2.5620000000000003,-6.132597880356018e-05,3.612873259823214e-05,0.02995662220384611,0.999999837954098,-0.0002375279566249913,-0.0004816321838964538,-0.00018895154671061512,1.8500033751170252e-06,-5.488859203583214e-06,-4.424776637117281e-06,8.561957965822717e-05,-0.00014323253165828573,-7.100951059836243e-05
2.567,-6.132168106827523e-05,3.610263470715908e-05,0.02995659570286224,0.9999998379882217,-0.0002372906074585775,-0.00048176526120302806,-0.00018872978366794166,6.697514799399889e-07,-5.1565107091310685e-06,-5.880262433306152e-06,0.00010238929684387427,2.939441581996649e-05,0.000185168852434718
2.571,-6.132303776232476e-05,3.608282536617775e-05,0.029956575239767656,0.9999998382271708,-0.0002370259641341377,-0.0004816122672576132,-0.00018818594144356384,-7.681705950475529e-07,-4.745714433612965e-06,-4.9572020227122985e-06,0.00015179268716296795,9.447344713352046e-05,0.0003141187417101133
2.574,-6.132645998593793e-05,3.60699914868076e-05,0.029956560766798347,0.9999998384632731,-0.0002367592552055131,-0.00048145620570781326,-0.00018766567256377588,-1.304939071455049e-06,-4.007333681647681e-06,-4.742543319802825e-06,0.00019033042039842972,0.00010617958079362724,0.0003582694004585969
2.579,-6.133525546985063e-05,3.605477342629763e-05,0.029956538987786916,0.9999998388786973,-0.00023619869416708996,-0.00048121202719699673,-0.00018678260434209444,-2.0561187116419386e-06,-2.3898885547776427e-06,-4.075793259696245e-06,0.00024411610692384972,8.875995697581468e-05,0.0003346123787070565
2.583,-6.134111041881926e-05,3.604737996769645e-05,0.029956520713950024,0.99999983920367,-0.00023568319193784782,-0.0004810044527382874,-0.0001862277740561632,-1.287135999461366e-06,-1.5827080665403487e-06,-4.486173037561173e-06,0.00026503633590473194,0.0001049955125848363,0.00023710721547082832
2.588,-6.134351191487771e-05,3.604080365541052e-05,0.02995649545394123,0.9999998395794863,-0.00023501539236095388,-0.00048069070885560457,-0.000185863415779181,1.5318460431569287e-06,-1.3754592700735803e-06,-6.871311023823934e-06,0.00025579184341214937,0.00018754414419397002,8.621463161015846e-05
2.592,-6.132683464287738e-05,3.6034650476382435e-05,0.02995646195424428,0.999999839961646,-0.00023453356699036336,-0.0004801624965596602,-0.00018578123020010872,5.555535647389813e-06,-1.5911462574655197e-06,-9.254222944004283e-06,0.0002344305647562894,0.0003063765448392273,2.344714702588755e-05
2.598,-6.200831325354763e-05,3.66055148750064e-05,0.030021019790464454,0.9999998470048727,-0.00021987345991994755,-0.00047178493290844607,-0.000187256162003808,-0.0004459650291599867,0.00039879691106433637,0.024621144413859423,0.01592057042364517,0.008661480094234803,-0.0012268540449558748
2.604,-7.09446436848901e-05,4.535502479199744e-05,0.030293249346732026,0.9999999155265161,-4.6726510302676397e-05,-0.0003671988626534921,-0.00017868572777965467,-0.0022254679530093057,0.0020115368406235937,0.06041677636316655,0.08934579793723281,0.06069896218606614,0.004993092223338474
2.6109999999999998,-9.160098163069374e-05,6.152001398715664e-05,0.03088738869156993,0.9999999487916074,0.00025644807325281825,-9.312600891082915e-05,-0.00016726839286172683,-0.0032839631690706806,0.002123324470254467,0.10285892883540707,0.0623010593479568,0.07739183862247763,0.0030347619603089014
2.616,-0.00010749712695354512,6.906118601899653e-05,0.03148965101452023,0.9999999233476892,0.00034732575603343,8.452337062053542e-05,-0.00015976618789506308,-0.002986829128014923,0.0010269404638184748,0.13211914619094714,0.023196639693470265,0.06496527034781219,0.0029927133131754957
2.621,-0.00011969120462765427,7.044019130287486e-05,0.03223762543072994,0.999999894004176,0.0003829919119880923,0.00020512031415201111,-0.00015242863551925346,-0.0020277450075319677,-0.00018672599131980554,0.1612831832524269,0.009237563239802316,0.036291001956953194,0.0029260054699274587
2.625,-0.00012576082155542736,6.812407919819264e-05,0.03294194768065031,0.9999998847029978,0.0003836823417678821,0.0002487567499199439,-0.00014663536859022076,-0.0012349395981150477,-0.0007472249353249729,0.18502808502829227,-0.005345346043817289,0.013530548560520385,0.0028949849851009845
2.63,-0.0001301604103213474,6.442475582530084e-05,0.03395844473565779,0.9999998899444259,0.00036481711850008336,0.000259954851701764,-0.0001394384506767449,-0.0007411885348455403,-0.0006115400513102548,0.2156280487901795,-0.004100344241922219,0.002146099046653815,0.0028756289471580983
2.635,-0.0001343534015672423,6.373616143167737e-05,0.035130981114701976,0.9999998788927139,0.0003874713439216821,0.00027310412398691907,-0.0001322673521285737,-0.0009979630820305052,0.00023742582231016043,0.2471891141914918,0.018910783164749236,0.008753686621962584,0.0028636282185475156
2.64,-0.00014153483210143527,6.78399528494619e-05,0.0364625297833717,0.999999825704728,0.0004771639473787351,0.00032442690633935735,-0.00012510900736972772,-0.001762654322282801,0.0011749575642355182,0.27903308199664806,0.04849944428459829,0.03097812711858178,0.002861905242989014
2.644,-0.00015017929375006988,7.365021226960058e-05,0.03764157479231657,0.9999997157798658,0.0006129728578006139,0.00042243663840036105,-0.0001193806932284683,-0.0023785385070364895,0.0015586743666833162,0.3041305214797266,0.07940756158060047,0.06036763003301263,0.0028690833309767106
2.648,-0.00016058182729405685,7.963012122639906e-05,0.038919517514076074,0.9999995305885776,0.0007788454771870982,0.0005650742016076628,-0.00011363755516459805,-0.002679401891212087,0.0013829602432688117,0.32861899083221124,0.07730291674428365,0.0730798341393696,0.0028894517383092912
2.652,-0.0001710533274753468,8.361630167913535e-05,0.040293950269070816,0.9999993627092622,0.0008834104548838885,0.0006946451278030095,-0.00010786651180711713,-0.0025253056825738722,0.0007200042136251201,0.3525443599823475,0.03672110583133709,0.058929143063317056,0.00291767022123727
2.657,-0.0001816964671348622,8.401786253311998e-05,0.04214529492931673,0.9999992396114912,0.0009209715901978171,0.0008139182927861663,-0.00010062197716968809,-0.0018048738766929435,-0.0003415355999752747,0.38206603090035857,0.005317358043911524,0.03925396692677964,0.0029301746320216653
2.662,-0.00018802363198337028,7.984015891989917e-05,0.044144520348331356,0.9999991871621314,0.0009241788831789333,0.0008734097781083004,-9.340143306902752e-05,-0.0009208251933166851,-0.001091653542313119,0.41176017081890043,1.5225337605770142e-05,0.01431055414646341,0.0028939927945915715
2.667,-0.00019078276856990625,7.381576096337338e-05,0.04629408900180635,0.9999991717273204,0.000926371432543748,0.0008893517528813707,-8.622123821792501e-05,-0.00037607914223896456,-0.0011875724677014741,0.44212611274106584,0.003503063150176215,0.00378063433922286,0.0028670369363335323
2.6710000000000003,-0.000192111782458358,6.986183285249353e-05,0.048124627635343975,0.9999991382310168,0.0009504992213246702,0.0009020022045176349,-8.050141122064027e-05,-0.0003512903678853912,-0.0008339924575843427,0.466997250399084,0.017746871045453656,0.008724074112175552,0.002848376028744967
2.676,-0.00019487699444905738,6.756467745597401e-05,0.050554071828654464,0.9999990354725019,0.0010202181724556975,0.0009395877744647307,-7.337411567758546e-05,-0.0007317870201967783,-0.00021467123713324286,0.4985101699106799,0.03405379621534479,0.019955532255514323,0.002837238162867512
2.682,-0.00020133028169211188,6.78890757450942e-05,0.053677036880502696,0.9999987890711494,0.0011577226721859678,0.0010379461572196423,-6.482456386573992e-05,-0.0012912747391541695,0.0001469919382694571,0.536098330538626,0.055934500739571395,0.04345713507762334,0.0028433761216742092
2.686,-0.00020687863460774973,6.803917181453465e-05,0.05588292938681103,0.9999985085874648,0.001289812890672894,0.0011470443841168892,-5.9116276633724155e-05,-0.0014043007491032912,-7.934785709568403e-05,0.5606374668269533,0.06995056409368938,0.06007999084495753,0.0028546044527774806
2.69,-0.0002120002994476157,6.631177110655642e-05,0.05818584386437901,0.9999982095736577,0.0014076160922020678,0.0012635732440159518,-5.3376710283242865e-05,-0.0011612710672047547,-0.0006804482506789013,0.5847365385101486,0.047071077964398036,0.05343916997895749,0.0028945051069871226
2.6950000000000003,-0.00021585337425926717,6.011232435922559e-05,0.0611989493484093,0.9999980021488891,0.0014615994408743141,0.0013628265342472115,-4.6142631322755155e-05,-0.0004703447704552794,-0.001605861292259148,0.6145228845418721,0.008311678232470565,0.0315069705020462,0.0029349739253751415
2.699,-0.00021612791365301426,5.218663640031254e-05,0.06371666275738787,0.9999979365415742,0.0014646180505667131,0.0014071881459930646,-4.034949080426911e-05,0.00016702978117399847,-0.002173135419819334,0.6383939573550959,-0.0002358189977674012,0.016353486776920112,0.002915038766749518
2.704,-0.0002134047925707802,4.031880614129383e-05,0.06699913505629253,0.9999979016787892,0.0014701586672018502,0.0014262439034196158,-3.3163837320363734e-05,0.0007456899965667045,-0.0024373693302796374,0.6686395539277079,0.005174409211524122,0.004104499009520761,0.002863116534017349
2.709,-0.00020906015220862822,2.8573776531646953e-05,0.07043466801950375,0.9999978212596132,0.001507650403891176,0.0014435333955717831,-2.6031183121063925e-05,0.000892642271842729,-0.002244178677024929,0.6994951783143587,0.02313212918921083,0.011040506514337925,0.0028296193852234653
2.714,-0.00020507687657657256,1.8374115886653423e-05,0.07402585337955556,0.9999976332739153,0.0015873110970919709,0.0014877942905022325,-1.8926122203985048e-05,0.0007037294793718448,-0.0019134949739261487,0.7307569425111095,0.03544876241809696,0.021359359613327834,0.0028225441917325805
2.718,-0.00020277429579458134,1.106854201632381e-05,0.07701140320263379,0.9999974340199422,0.0016622198006777727,0.0015390918244757264,-1.3237123702379771e-05,0.0005053694456258891,-0.0018020474301017181,0.75574562938731,0.038589601276543685,0.02850578266631666,0.0028351823086980228
2.723,-0.0002005344886416606,1.5361927455824123e-06,0.08088293204126279,0.99999711082948,0.0017696663370703222,0.0016268301820157396,-6.107966211087844e-06,0.0004532867304427103,-0.002035125485457161,0.786608075916743,0.04706771887264048,0.03957998838292985,0.0028468161601052124
2.728,-0.00019743757996810592,-1.0439347398129118e-05,0.0849071542379775,0.9999966889865246,0.001897376097281083,0.0017383839799212247,1.0352715794404525e-06,0.0007853611584281433,-0.0026825800261090914,0.816937200665568,0.04978739465433219,0.0456537109498466,0.0028627560218193017
2.732,-0.00019304324833322126,-2.2847487648091006e-05,0.08823495288536069,0.9999964196568849,0.0019672704575187175,0.0018139664582785368,6.785759135181325e-06,0.0013061716722350795,-0.0033547923751069595,0.8409410932492364,0.024367523188068927,0.031447020370384195,0.0029002945315396815
2.737,-0.0001842930811515941,-4.181741435364473e-05,0.09252957553456974,0.9999962777340777,0.0019918265243361708,0.001864657860198116,1.400538055886738e-05,0.0020382536396115953,-0.004046903583237311,0.8709329646325564,0.004001839398468606,0.014146191796389226,0.0029074070264109055
2.742,-0.00017233840463015736,-6.317764144877712e-05,0.09697493845388813,0.9999962200378422,0.002003286416073912,0.0018831634985239224,2.1184913795957193e-05,0.002586022086116488,-0.004369173546592354,0.9012226957784272,0.0070193632716096304,0.00415304624995619,0.0028554757249577823
2.747,-0.00015863949302937587,-8.50795438006473e-05,0.10157311524182183,0.9999961149886223,0.0020411859916156746,0.001898095441581411,2.8303791247971142e-05,0.002797378929969049,-0.004353962161283788,0.9319696067149125,0.022381890936912594,0.009621079982851069,0.0028175680280639152
2.751,-0.0001474675659480599,-0.00010224788049725532,0.10536306723515705,0.9999959133652149,0.002106408502444169,0.0019326514973093845,3.397470603751049e-05,0.0027778233728165476,-0.0042596707342785565,0.9568158021723716,0.03742902375609993,0.021500688028421217,0.0028073308955951564
2.7560000000000002,-0.0001337767940010485,-0.00012356839338417276,0.11024045820713102,0.9999955857800292,0.0022013529515675432,0.001995188840719296,4.107467355372277e-05,0.002720901522336588,-0.004302299044941896,0.987903011512062,0.03638304936300487,0.026201488232308164,0.0028305077646291433
2.76,-0.00012276793957927278,-0.00014135233204625374,0.1142538662896661,0.9999953211782455,0.002269767501789997,0.0020502655180225397,4.6780457052083717e-05,0.002790984075466854,-0.004558401147797243,1.0125917851564465,0.03344339062954339,0.028409315916066838,0.002852579143091477
2.766,-0.00010465390741292426,-0.00017110384307249328,0.12045763640786733,0.9999948832318781,0.0023761642934144503,0.0021410953434922446,5.535380141477488e-05,0.003241106636253593,-0.005292903449585864,1.049148927986636,0.0376253170624148,0.031556927889803126,0.0028516549697384782
2.77,-9.046924773373684e-05,-0.00019379493320246383,0.1247145952662431,0.999994579702821,0.002447071800392771,0.0022019705948390328,6.107439332458653e-05,0.0037439372843285613,-0.005902779629569212,1.0732801200428355,0.031840063741846475,0.02828677707145694,0.0028627241971061024
2.774,-7.409620916671638e-05,-0.00021883278567530468,0.1290679435574362,0.99999438483154,0.0024888283733069325,0.002243117184795715,6.681327377612689e-05,0.004300875880171062,-0.006457840023047842,1.0973763366900313,0.014637246616143237,0.015723548029973118,0.0028778667520199057
2.779,-5.076425029369289e-05,-0.0002526101202706146,0.13464555064721115,0.9999942752576455,0.0025124040742234514,0.0022653487462742003,7.39781199142387e-05,0.004882409158867006,-0.006913629077966832,1.1276544155175428,0.008683947851497408,0.005429190414065989,0.0028526216236894482
2.784,-2.5250030651199586e-05,-0.00028783889155545165,0.14037550030473214,0.9999941704330962,0.0025443373963584316,0.0022757133480867213,8.109127217734517e-05,0.005213997600209243,-0.007104671178099375,1.158259861280678,0.01669322175000885,0.005083204648560127,0.0028131166354246596
2.7880000000000003,-4.10627470973586e-06,-0.0003164056930248404,0.14507024452728223,0.9999939951867992,0.0025935819373454454,0.0022968230641202785,8.675765380883561e-05,0.0053160246767027216,-0.007161472575968597,1.1829598086171944,0.030249803872370615,0.014833543724523522,0.002799860843847972
2.793,2.2686125386863516e-05,-0.00035261827633564406,0.15107794306600186,0.9999936057296438,0.002689917185185626,0.0023545784145351948,9.383950274028451e-05,0.005392622360455982,-0.007323050416922634,1.2139236005285112,0.040273946899432755,0.02646264556510071,0.0028137913103093515
2.797,4.458124830265308e-05,-0.0003826114094331497,0.15599538992251455,0.9999932900285788,0.002760603236426521,0.002406046672646658,9.953390599418626e-05,0.005536974428534904,-0.007624026228340848,1.2386067582351317,0.03190449801744206,0.02478084862104431,0.0028446219376424783
2.802,7.329411103822612e-05,-0.0004223950750819111,0.16228035661484216,0.9999929583288031,0.0028291053254469517,0.0024633462628596905,0.00010668203100409875,0.005910607768755923,-0.008205775260672659,1.2692110033448947,0.02576389321204,0.02174275071267997,0.002858499038827972
2.807,0.00010451026557180028,-0.0004655465429482833,0.1687175133497511,0.9999926405737827,0.0028952137315904894,0.0025146729848009443,0.00011382223618262314,0.0064854851757761385,-0.008920628783116813,1.2995507090088207,0.02725848335681401,0.02004001204522637,0.002842699382310335
2.811,0.0001317604698953666,-0.0005026343021163287,0.17397618908592635,0.999992390864115,0.002947866271884984,0.002552256182859521,0.00011952694783563757,0.007009443004586509,-0.009475873363218618,1.32373840800677,0.024556836754106214,0.017355227336417506,0.0028413370084913515
