k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
4,3,,,,,,154.047,-0.001,0.004,1.991,0.51532,0.05535,-0.85466,0.03056,0.241,0.022,-0.122,1.48,-11.312,-1.604,,True,True,8,-1.206,-0.201,-2.182,0.0,0.0,0.0,0.0,
4,3,,,,,,154.103,0.007,0.004,1.99,0.4431,0.04482,-0.89509,0.02165,0.347,0.034,-0.123,0.189,-3.937,-0.495,,True,True,8,-1.206,-0.201,-2.182,0.0,0.0,0.0,0.0,
4,3,,,,,,154.181,0.035,0.007,1.994,0.23844,0.05652,-0.96941,0.01414,0.133,0.015,-0.015,0.321,-3.555,0.01,,True,True,8,-0.151,-0.227,-1.912,0.0,0.0,0.0,0.0,
4,3,,,,,,154.226,0.037,0.008,1.995,0.22475,0.0618,-0.97227,0.0187,0.011,0.005,-0.063,0.18,-1.673,0.131,,True,True,8,-0.151,-0.227,-1.912,0.0,0.0,0.0,0.0,
4,3,,,,,,154.326,0.032,0.007,1.993,0.26671,0.05733,-0.9619,0.01813,-0.158,-0.02,-0.128,-0.177,1.437,-0.137,,True,True,8,-1.203,0.187,1.505,0.0,0.0,0.0,0.0,
4,3,,,,,,154.394,0.005,0.004,1.99,0.46618,0.05116,-0.88267,0.0308,-0.293,-0.035,-0.05,-0.425,2.781,-0.046,,True,True,8,-0.385,0.31,2.618,0.0,0.0,0.0,0.0,
4,3,,,,,,154.443,-0.009,0.002,1.993,0.56665,0.04724,-0.82176,0.03718,-0.156,-0.018,-0.015,-0.171,0.578,-0.102,,True,True,8,-0.385,0.31,2.618,0.0,0.0,0.0,0.0,
4,3,,,,,,154.541,-0.011,0.002,1.994,0.57947,0.04632,-0.81279,0.03794,-0.1,-0.011,-0.029,-0.054,-0.269,-0.024,,True,True,8,-0.65,-0.008,0.01,0.0,0.0,0.0,0.0,
4,3,,,,,,154.645,0.0,0.003,1.991,0.50164,0.05013,-0.86296,0.0338,0.197,0.025,-0.118,0.542,-4.965,0.034,,True,True,8,-0.766,-0.274,-2.121,0.0,0.0,0.0,0.0,
4,3,,,,,,154.864,0.02,0.005,1.99,0.3575,0.05595,-0.9319,0.02489,-0.194,-0.022,-0.102,-0.247,1.701,-0.103,,True,True,8,-0.479,-0.097,-0.589,0.0,0.0,0.0,0.0,

4,3,[0 0],[0 0],[5.94 1.77],[0.39 0.08],[5.6  1.79 0.  ],,,,,,,,,0.0,0,2.65,,,,24.56,[   2.01 -221.   -231.66],,,,,,,,,,Rollout Completed: Impact Timeout
4,3,,,,,,153.671,0.006,0.0,1.635,0.99999,8e-05,-0.0037,-4e-05,-0.01,0.0,2.655,0.001,0.045,0.0,,,,,5.678,0.022,0.022,0.0,0.0,-3.23,0.0,Flip Data
4,3,,,,,,153.866,-0.006,-0.0,1.997,0.57687,0.00512,-0.81546,0.04713,-0.156,-0.002,1.011,-0.239,-18.563,0.204,True,False,[4 1],,1.912,0.765,0.246,,,,,Impact Data

4,4,,,,,,157.703,0.0,-0.0,0.44,1.0,1e-05,-0.00027,2e-05,0.03,-0.0,2.662,0.002,-0.081,0.004,,False,False,8,1.053,-0.014,0.023,14.025,0.0,0.0,0.001,
4,4,,,,,,157.756,0.001,-0.0,0.517,1.0,-1e-05,-0.00167,7e-05,0.029,-0.0,2.659,-0.002,-0.082,0.001,,False,False,8,1.655,0.0,-0.018,8.504,0.003,-0.005,0.002,
4,4,,,,,,157.862,0.005,0.0,0.87,0.99999,-3e-05,-0.0054,1e-05,0.02,0.0,2.656,0.0,-0.034,-0.001,,False,False,8,2.062,-0.0,-0.017,8.527,0.0,0.005,0.003,
4,4,,,,,,157.942,0.005,0.0,0.958,0.99998,-2e-05,-0.00585,-0.0,0.016,0.0,2.656,0.0,-0.021,-0.001,,False,False,8,2.062,-0.0,-0.017,8.529,0.0,0.005,0.003,
4,4,,,,,,158.0,0.006,0.0,1.218,0.99998,-1e-05,-0.00602,-3e-05,0.004,0.0,2.655,0.0,0.013,-0.0,,False,False,8,2.816,-0.0,-0.008,8.53,0.0,0.005,0.003,
4,4,,,,,,158.077,0.006,0.0,1.468,0.99999,0.0,-0.0048,-5e-05,-0.006,0.0,2.655,0.0,0.037,-0.0,,False,False,8,3.92,-0.0,0.006,8.531,0.0,0.003,0.002,
4,4,,,,,,158.202,0.005,0.0,1.759,0.99834,0.00254,-0.05746,0.003,-0.02,-0.0,2.29,0.204,-4.815,0.271,,True,False,8,6.307,0.0,0.038,0.0,0.0,-3.341,0.0,
4,4,,,,,,158.281,0.002,-0.0,1.908,0.92334,0.00846,-0.38328,0.02142,-0.079,-0.003,1.678,-0.024,-12.981,0.577,,True,False,8,8.896,0.018,0.465,0.0,0.0,-3.341,0.0,
4,4,,,,,,158.291,0.0,-0.0,1.937,0.86773,0.00657,-0.49625,0.02733,-0.104,-0.004,1.519,-0.212,-14.921,0.509,,True,False,8,9.21,0.023,0.594,0.0,0.0,-3.341,0.0,
4,4,,,,,,158.313,-0.002,-0.0,1.964,0.78253,0.00165,-0.62173,0.03304,-0.133,-0.005,1.343,-0.42,-16.954,0.32,,True,False,8,9.809,0.038,0.938,0.0,0.0,-3.341,0.0,
4,4,,,,,,158.384,-0.016,0.003,2.003,0.72983,0.0222,-0.68254,0.03173,-0.19,0.103,-0.346,0.877,22.973,5.042,,True,True,8,10.275,0.058,1.368,0.0,0.0,0.0,0.0,
4,4,,,,,,158.412,-0.019,0.004,1.999,0.68845,0.00635,-0.72501,0.0186,0.031,-0.033,-0.127,1.021,-10.549,-1.888,,True,True,8,-1.283,-0.533,2.728,0.0,0.0,0.0,0.0,
4,4,,,,,,158.5,-0.009,0.003,1.995,0.59598,0.03762,-0.80164,0.02774,0.293,0.032,-0.266,-0.03,-0.188,1.223,,True,True,8,-2.45,-0.331,-2.788,0.0,0.0,0.0,0.0,
4,4,,,,,,158.587,0.022,0.004,1.989,0.35815,0.0395,-0.93264,0.01894,0.341,0.029,-0.034,0.76,-9.477,0.892,,True,True,8,-2.45,-0.331,-2.788,0.0,0.0,0.0,0.0,
4,4,,,,,,158.724,0.039,0.006,1.995,0.22722,0.04081,-0.97289,0.01401,-0.152,-0.013,-0.138,-0.042,1.681,-0.253,,True,True,8,-0.828,-0.004,0.424,0.0,0.0,0.0,0.0,
4,4,,,,,,158.761,0.039,0.006,1.995,0.22722,0.04081,-0.97289,0.01401,-0.152,-0.013,-0.138,-0.042,1.681,-0.253,,True,True,8,-1.008,0.034,0.723,0.0,0.0,0.0,0.0,
4,4,,,,,,158.817,0.022,0.004,1.99,0.36473,0.03898,-0.93006,0.02099,-0.33,-0.027,-0.122,-0.289,3.665,-0.291,,True,True,8,-1.008,0.034,0.723,0.0,0.0,0.0,0.0,
4,4,,,,,,158.958,-0.012,0.001,1.995,0.59986,0.02904,-0.79902,0.02983,-0.127,-0.009,-0.008,-0.102,0.218,-0.068,,True,True,8,0.072,0.131,1.828,0.0,0.0,0.0,0.0,
4,4,,,,,,159.015,-0.013,0.001,1.996,0.6084,0.02891,-0.79252,0.03036,-0.059,-0.003,-0.036,0.015,-0.851,0.002,,True,True,8,0.072,0.131,1.828,0.0,0.0,0.0,0.0,
4,4,,,,,,159.109,-0.001,0.002,1.992,0.52524,0.03213,-0.84991,0.02743,0.218,0.019,-0.134,0.409,-5.352,0.046,,True,True,8,-1.203,-0.121,-1.394,0.0,0.0,0.0,0.0,
4,4,,,,,,159.262,0.036,0.005,1.994,0.25177,0.0412,-0.96677,0.01663,0.011,0.004,-0.063,0.125,-1.291,-0.063,,True,True,8,-0.374,-0.22,-2.22,0.0,0.0,0.0,0.0,
4,4,,,,,,159.293,0.032,0.005,1.993,0.28332,0.04055,-0.958,0.01776,-0.131,-0.009,-0.109,-0.076,1.061,-0.123,,True,True,8,-0.646,-0.025,0.054,0.0,0.0,0.0,0.0,
4,4,,,,,,159.328,0.028,0.005,1.991,0.31515,0.03964,-0.94802,0.01891,-0.187,-0.014,-0.115,-0.153,1.832,-0.141,,True,True,8,-0.646,-0.025,0.054,0.0,0.0,0.0,0.0,
4,4,,,,,,159.394,0.016,0.004,1.99,0.40197,0.03697,-0.91464,0.02223,-0.259,-0.02,-0.086,-0.246,2.527,-0.146,,True,True,8,-0.874,0.18,2.272,0.0,0.0,0.0,0.0,
4,4,,,,,,159.533,-0.007,0.002,1.994,0.56303,0.03097,-0.82535,0.02876,0.003,0.002,-0.068,0.096,-1.844,-0.034,,True,True,8,-0.257,0.081,1.186,0.0,0.0,0.0,0.0,
4,4,,,,,,159.562,-0.005,0.002,1.993,0.55173,0.03139,-0.83295,0.02839,0.064,0.007,-0.089,0.184,-2.821,-0.018,,True,True,8,-0.949,-0.1,-1.059,0.0,0.0,0.0,0.0,
4,4,,,,,,159.613,0.002,0.002,1.991,0.50222,0.03318,-0.86369,0.02655,0.161,0.015,-0.106,0.321,-4.31,0.003,,True,True,8,-0.949,-0.1,-1.059,0.0,0.0,0.0,0.0,
4,4,,,,,,159.691,0.017,0.004,1.99,0.3927,0.0369,-0.91866,0.0223,0.198,0.019,-0.066,0.37,-4.66,0.005,,True,True,8,-0.59,-0.176,-1.792,0.0,0.0,0.0,0.0,

4,4,[0 0],[0 0],[5.94 1.77],[0.39 0.08],[5.58 1.85 0.  ],,,,,,,,,0.0,0,2.65,,,,24.57,[   2.01 -226.82 -226.82],,,,,,,,,,Rollout Completed: Pitch Timeout
4,4,,,,,,158.151,0.006,0.0,1.638,0.99999,1e-05,-0.00346,-5e-05,-0.011,0.0,2.655,0.0,0.046,0.0,,,,,5.711,0.023,0.023,0.0,0.0,-3.341,0.0,Flip Data
4,4,,,,,,158.343,-0.007,-0.0,1.999,0.59356,-0.01274,-0.80377,0.03832,-0.16,0.0,1.056,-0.678,-18.835,-0.372,True,False,[4 1],,1.979,0.947,0.223,,,,,Impact Data

4,5,,,,,,162.668,-0.0,-0.0,0.538,1.0,0.00067,-0.00078,-0.00012,-0.033,-0.029,1.309,-0.037,0.042,0.0,,False,False,8,0.601,0.017,0.019,8.459,0.004,0.014,-0.006,
4,5,,,,,,162.829,0.005,0.0,0.905,0.99998,-2e-05,-0.00561,1e-05,0.018,0.0,2.657,0.0,-0.029,-0.001,,False,False,8,2.107,-0.0,-0.017,8.516,0.0,0.006,0.003,
4,5,,,,,,162.904,0.006,0.0,1.052,0.99998,-2e-05,-0.00611,-1e-05,0.012,0.0,2.656,0.0,-0.009,-0.001,,False,False,8,2.741,-0.0,-0.009,8.528,0.0,0.005,0.003,
4,5,,,,,,163.018,0.006,0.0,1.423,0.99999,-0.0,-0.00512,-4e-05,-0.004,0.0,2.655,0.0,0.033,-0.0,,False,False,8,3.924,-0.0,0.006,8.531,0.0,0.003,0.002,
4,5,,,,,,163.168,0.004,0.0,1.853,0.98808,0.00598,-0.15362,0.00849,-0.035,-0.001,2.071,0.231,-8.099,0.45,,True,False,8,6.843,0.0,0.043,0.0,0.0,-3.365,0.0,
4,5,,,,,,163.225,0.002,-0.0,1.918,0.9476,0.00847,-0.31884,0.01785,-0.066,-0.002,1.792,0.053,-11.829,0.568,,True,False,8,9.668,0.011,0.327,0.0,0.0,-3.365,0.0,
4,5,,,,,,163.234,0.0,-0.0,1.959,0.88534,0.00675,-0.4642,0.02551,-0.099,-0.004,1.586,-0.207,-14.454,0.495,,True,False,8,11.357,0.028,0.738,0.0,0.0,-3.365,0.0,
4,5,,,,,,163.263,-0.0,-0.0,1.965,0.87126,0.00601,-0.49005,0.02677,-0.105,-0.004,1.55,-0.257,-14.891,0.462,,True,False,8,12.025,0.037,0.957,0.0,0.0,-3.365,0.0,
4,5,,,,,,163.265,-0.0,-0.0,1.965,0.87126,0.00601,-0.49005,0.02677,-0.105,-0.004,1.55,-0.257,-14.891,0.462,,True,False,8,12.025,0.037,0.957,0.0,0.0,-3.365,0.0,
4,5,,,,,,163.289,-0.002,-0.0,1.991,0.79225,0.00069,-0.60937,0.03183,-0.134,-0.005,1.384,-0.483,-16.854,0.23,,True,False,8,13.524,0.062,1.583,0.0,0.0,0.0,0.0,
4,5,,,,,,163.411,-0.011,0.003,2.009,0.7655,0.01145,-0.6431,0.01699,0.122,0.003,-0.256,2.032,-7.026,2.031,,True,False,8,1.386,0.053,1.871,0.0,0.0,0.0,0.0,
4,5,,,,,,163.534,0.043,0.005,1.988,0.35254,0.03469,-0.93507,0.01246,0.524,0.036,-0.04,0.721,-11.109,0.565,,True,True,8,-2.238,-0.041,-4.281,0.0,0.0,0.0,0.0,
4,5,,,,,,163.593,0.071,0.006,2.001,0.1088,0.03127,-0.99357,0.00082,0.19,0.014,0.072,-0.127,-5.024,0.321,,True,True,8,0.728,-0.139,-1.911,0.0,0.0,0.0,0.0,
4,5,,,,,,163.706,0.058,0.006,1.995,0.23018,0.03211,-0.9726,0.0062,-0.339,-0.019,-0.236,-0.364,5.057,-0.055,,True,True,8,-2.204,0.134,2.375,0.0,0.0,0.0,0.0,
4,5,,,,,,163.8,0.009,0.003,1.993,0.58727,0.02543,-0.80882,0.01691,-0.365,-0.023,0.067,-0.371,3.656,-0.039,,True,True,8,0.022,0.252,4.144,0.0,0.0,0.0,0.0,
4,5,,,,,,163.932,-0.001,0.002,2.001,0.66211,0.02336,-0.74878,0.02004,0.081,0.004,-0.12,0.11,-3.422,0.011,,True,True,8,-0.368,0.027,0.346,0.0,0.0,0.0,0.0,
4,5,,,,,,163.991,0.02,0.003,1.991,0.5127,0.02653,-0.85802,0.01527,0.346,0.022,-0.17,0.37,-7.562,-0.014,,True,True,8,-0.368,0.027,0.346,0.0,0.0,0.0,0.0,
4,5,,,,,,164.134,0.03,0.004,1.989,0.44053,0.02753,-0.89722,0.01273,0.38,0.024,-0.116,0.383,-7.832,-0.02,,True,True,8,0.002,-0.106,-1.427,0.0,0.0,0.0,0.0,
4,5,,,,,,164.275,0.043,0.005,1.99,0.34698,0.02947,-0.93737,0.00914,-0.319,-0.019,-0.134,-0.31,3.7,-0.049,,True,True,8,-1.371,0.154,2.635,0.0,0.0,0.0,0.0,

4,5,[0 0],[0 0],[5.94 1.77],[0.39 0.08],[5.85 1.87 0.  ],,,,,,,,,0.0,0,2.65,,,,24.6,[   2.02 -223.01 -256.79],,,,,,,,,,Rollout Completed: Impact Timeout
4,5,,,,,,163.113,0.006,0.0,1.668,0.99999,1e-05,-0.00322,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.065,0.026,0.026,0.0,0.0,-3.365,0.0,Flip Data
4,5,,,,,,163.288,-0.005,-0.0,2.012,0.69803,-0.0072,-0.71522,0.03417,-0.177,-0.008,1.216,0.101,-17.927,-0.342,True,True,[4 1],,23.687,1.98,5.469,,,,,Impact Data

4,6,,,,,,167.048,0.002,-0.0,0.574,1.0,-3e-05,-0.00239,6e-05,0.029,0.0,2.668,-0.0,-0.064,-0.002,,False,False,8,1.005,-0.039,-0.002,8.43,-0.0,-0.007,0.005,
4,6,,,,,,167.178,0.005,0.0,0.901,0.99998,-2e-05,-0.0056,1e-05,0.019,0.0,2.658,-0.0,-0.03,-0.001,,False,False,8,2.252,-0.0,-0.015,8.512,0.0,0.005,0.003,
4,6,,,,,,167.226,0.006,0.0,1.114,0.99998,-2e-05,-0.00619,-2e-05,0.009,0.0,2.656,0.0,-0.0,-0.001,,False,False,8,2.252,-0.0,-0.015,8.524,0.0,0.005,0.003,
4,6,,,,,,167.291,0.006,0.0,1.225,0.99998,-1e-05,-0.00605,-3e-05,0.004,0.0,2.656,0.0,0.013,-0.0,,False,False,8,2.99,-0.0,-0.006,8.525,0.0,0.005,0.003,
4,6,,,,,,167.343,0.006,0.0,1.273,0.99998,-1e-05,-0.0059,-4e-05,0.002,0.0,2.656,0.0,0.019,-0.0,,False,False,8,2.99,-0.0,-0.006,8.526,0.0,0.004,0.003,
4,6,,,,,,167.459,0.006,0.0,1.663,0.99999,1e-05,-0.00328,-5e-05,-0.011,0.0,2.655,0.0,0.047,0.0,,False,False,8,4.455,-0.0,0.011,8.531,0.0,0.001,0.001,
4,6,,,,,,167.576,0.003,-0.0,1.929,0.96105,0.01083,-0.2757,0.01594,-0.057,-0.002,1.836,0.304,-10.784,0.621,,True,False,8,8.009,0.001,0.074,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.585,0.002,-0.0,1.935,0.95635,0.01126,-0.29151,0.0169,-0.06,-0.003,1.811,0.297,-11.103,0.636,,True,False,8,11.042,0.016,0.376,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.593,0.002,-0.0,1.953,0.93761,0.01256,-0.34686,0.02029,-0.072,-0.003,1.727,0.268,-12.168,0.681,,True,False,8,11.792,0.023,0.501,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.603,0.001,-0.0,1.961,0.92629,0.01312,-0.37594,0.02207,-0.078,-0.004,1.684,0.248,-12.701,0.699,,True,False,8,12.651,0.032,0.666,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.612,-0.0,-0.0,1.988,0.87631,0.01436,-0.48068,0.02846,-0.101,-0.005,1.535,0.158,-14.517,0.726,,True,False,8,12.651,0.032,0.666,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.625,-0.0,-0.0,1.99,0.87276,0.01439,-0.48708,0.02884,-0.103,-0.005,1.526,0.152,-14.624,0.726,,True,False,8,14.795,0.062,1.173,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.647,-0.004,0.002,2.013,0.76762,0.02515,-0.6404,-0.00448,-0.118,0.074,-0.203,2.779,-5.146,-4.203,,True,True,8,14.795,0.062,1.173,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.652,-0.004,0.002,2.013,0.76762,0.02515,-0.6404,-0.00448,-0.118,0.074,-0.203,2.779,-5.146,-4.203,,True,True,8,14.795,0.062,1.173,0.0,0.0,-3.241,0.0,
4,6,,,,,,167.684,-0.005,0.002,2.012,0.76202,0.02445,-0.64699,-0.01164,-0.125,0.074,-0.23,2.775,-5.848,-4.02,,True,True,8,-4.5,-1.52,0.781,0.0,0.0,0.0,0.0,
4,6,,,,,,167.737,0.009,0.036,1.97,0.46943,-0.08843,-0.81381,-0.33094,0.365,0.475,-0.388,1.784,-5.921,-5.451,,True,True,8,-4.5,-1.52,0.781,0.0,0.0,0.0,0.0,
4,6,,,,,,167.866,0.045,0.069,1.966,0.24718,-0.12392,-0.78563,-0.55348,0.46,0.393,-0.054,0.653,-4.796,-5.107,,True,True,8,-2.114,-3.596,-3.082,0.0,0.0,0.0,0.0,
4,6,,,,,,167.938,0.07,0.082,1.978,0.1128,-0.13734,-0.72337,-0.6672,0.287,0.134,0.02,-1.533,-1.887,-4.326,,True,True,8,0.278,-1.535,-2.706,0.0,0.0,0.0,0.0,
4,6,,,,,,167.978,0.07,0.082,1.978,0.1128,-0.13734,-0.72337,-0.6672,0.287,0.134,0.02,-1.533,-1.887,-4.326,,True,True,8,0.278,-1.535,-2.706,0.0,0.0,0.0,0.0,
4,6,,,,,,167.988,0.077,0.077,1.983,0.04772,-0.1813,-0.70371,-0.68531,0.061,-0.092,-0.155,-3.854,1.249,-3.481,,True,True,8,0.278,-1.535,-2.706,0.0,0.0,0.0,0.0,
4,6,,,,,,168.049,0.075,0.069,1.98,0.03962,-0.2249,-0.71586,-0.65984,-0.056,-0.181,-0.251,-5.025,2.896,-2.964,,True,True,8,-2.052,1.47,0.41,0.0,0.0,0.0,0.0,
4,6,,,,,,168.2,0.016,0.021,1.968,0.1599,-0.49893,-0.78045,-0.34117,-0.309,-0.102,-0.073,-4.669,4.117,-0.32,,True,True,8,-0.614,1.017,2.505,0.0,0.0,0.0,0.0,
4,6,,,,,,168.266,0.005,0.021,1.972,0.19109,-0.53962,-0.7612,-0.30475,-0.162,0.04,-0.098,-2.915,2.43,-0.22,,True,True,8,-0.614,1.017,2.505,0.0,0.0,0.0,0.0,
4,6,,,,,,168.393,0.021,0.047,1.966,0.14684,-0.54569,-0.67729,-0.47111,0.27,0.235,-0.2,-0.624,-1.688,-0.81,,True,True,8,-1.577,-1.765,-1.849,0.0,0.0,0.0,0.0,

4,6,[0 0],[0 0],[5.94 1.77],[0.39 0.08],[6.29 1.8  0.  ],,,,,,,,,0.0,0,2.65,,,,21.83,[   2.02  -94.44 -155.7 ],,,,,,,,,,Rollout Completed: Impact Timeout
4,6,,,,,,167.471,0.005,0.0,1.693,1.0,1e-05,-0.00302,-5e-05,-0.012,0.0,2.655,0.0,0.048,0.0,,,,,6.473,0.029,0.029,0.0,0.0,-3.241,0.0,Flip Data
4,6,,,,,,167.629,-0.002,-0.0,2.012,0.81028,0.0142,-0.58484,0.03463,-0.126,-0.007,1.388,0.053,-16.233,0.692,True,True,[1],,29.014,0.12,14.477,,,,,Impact Data

4,7,,,,,,170.943,0.002,-0.0,0.546,1.0,-3e-05,-0.00194,6e-05,0.029,-0.0,2.659,0.0,-0.071,0.003,,False,False,8,1.68,0.0,-0.019,8.492,0.043,0.045,-0.034,
4,7,,,,,,171.029,0.004,-0.0,0.727,0.99999,0.0,-0.00412,8e-05,0.025,-0.0,2.656,-0.001,-0.054,-0.001,,False,False,8,1.68,0.0,-0.019,8.521,0.0,0.004,0.002,
4,7,,,,,,171.113,0.005,-0.0,0.95,0.99998,-3e-05,-0.00578,3e-05,0.017,-0.0,2.656,-0.001,-0.024,-0.001,,False,False,8,2.101,0.0,-0.017,8.527,0.0,0.006,0.003,
4,7,,,,,,171.159,0.006,-0.0,1.051,0.99998,-3e-05,-0.0061,2e-05,0.013,-0.0,2.655,-0.0,-0.01,-0.001,,False,False,8,2.101,0.0,-0.017,8.53,0.0,0.005,0.003,
4,7,,,,,,171.194,0.006,-0.0,1.133,0.99998,-4e-05,-0.00617,0.0,0.009,-0.0,2.655,-0.0,0.001,-0.001,,False,False,8,2.809,0.0,-0.008,8.53,0.0,0.005,0.003,
4,7,,,,,,171.257,0.007,-0.0,1.332,0.99998,-5e-05,-0.00567,-2e-05,0.0,-0.0,2.655,-0.0,0.024,-0.0,,False,False,8,2.809,0.0,-0.008,8.531,0.0,0.004,0.002,
4,7,,,,,,171.335,0.006,-0.0,1.545,0.99999,-4e-05,-0.00433,-3e-05,-0.008,0.0,2.655,0.0,0.041,-0.0,,False,False,8,4.064,0.0,0.007,8.532,0.0,0.002,0.002,
4,7,,,,,,171.467,0.005,-0.0,1.774,0.99862,0.00246,-0.05248,0.00276,-0.019,-0.0,2.314,0.228,-4.512,0.259,,True,False,8,6.7,0.0,0.042,0.0,0.0,-3.238,0.0,
4,7,,,,,,171.512,0.002,-0.0,1.921,0.93528,0.01894,-0.35273,0.02204,-0.071,-0.004,1.717,0.681,-12.267,0.896,,True,False,8,10.074,0.035,0.53,0.0,0.0,-3.238,0.0,
4,7,,,,,,171.527,-0.0,-0.0,1.965,0.84934,0.02983,-0.52578,0.03574,-0.109,-0.008,1.469,0.846,-15.259,1.306,,True,False,8,10.554,0.049,0.682,0.0,0.0,-3.238,0.0,
4,7,,,,,,171.53,-0.0,-0.0,1.967,0.84524,0.03027,-0.53229,0.0363,-0.111,-0.009,1.46,0.851,-15.367,1.324,,True,False,8,10.554,0.049,0.682,0.0,0.0,-3.238,0.0,
4,7,,,,,,171.622,-0.003,-0.001,1.991,0.75702,0.03851,-0.65053,0.04748,-0.138,-0.012,1.291,0.908,-17.304,1.668,,True,True,8,12.481,0.23,1.822,0.0,0.0,0.0,0.0,
4,7,,,,,,171.686,-0.012,0.001,2.007,0.67889,0.0767,-0.72883,0.04504,0.226,0.057,-0.201,2.053,-9.955,0.475,,True,True,8,-2.917,-0.203,-0.722,0.0,0.0,0.0,0.0,
4,7,,,,,,171.77,0.034,0.006,1.989,0.3812,0.08027,-0.91991,0.04482,0.499,0.092,-0.071,1.569,-11.265,0.897,,True,True,8,-1.144,-0.811,-4.736,0.0,0.0,0.0,0.0,
4,7,,,,,,171.823,0.058,0.009,1.996,0.18971,0.06788,-0.97933,0.01747,0.322,0.048,0.082,1.071,-7.585,0.298,,True,True,8,-1.144,-0.811,-4.736,0.0,0.0,0.0,0.0,
4,7,,,,,,171.889,0.065,0.011,2.002,0.11072,0.08307,-0.99008,0.0243,0.15,0.039,0.043,0.207,-3.394,0.333,,True,True,8,0.303,-0.356,-1.305,0.0,0.0,0.0,0.0,
4,7,,,,,,172.083,0.02,0.003,1.99,0.47649,0.06284,-0.87575,0.04544,-0.454,-0.066,-0.031,-0.795,4.975,-0.126,,True,True,8,-1.997,0.543,3.449,0.0,0.0,0.0,0.0,

4,7,[0 0],[0 0],[5.94 1.77],[0.39 0.08],[5.94 1.8  0.  ],,,,,,,,,0.0,0,2.65,,,,24.26,[   2.02 -104.52 -154.68],,,,,,,,,,Rollout Completed: Impact Timeout
4,7,,,,,,171.38,0.006,-0.0,1.659,0.99999,-4e-05,-0.00339,-3e-05,-0.011,0.0,2.655,0.0,0.046,-0.0,,,,,6.021,0.025,0.025,0.0,0.0,-3.238,0.0,Flip Data
4,7,,,,,,171.563,-0.005,-0.001,2.01,0.66113,0.04573,-0.74665,0.05775,-0.169,-0.014,1.119,1.062,-17.448,1.639,True,True,[4 1],,18.248,1.22,4.264,,,,,Impact Data

5,0,,,,,,175.119,0.0,-0.0,0.432,1.0,1e-05,-0.00015,1e-05,0.03,-0.0,2.662,0.002,-0.061,0.003,,False,False,8,1.65,0.0,-0.018,8.48,0.001,0.033,-0.021,
5,0,,,,,,175.179,0.001,-0.0,0.522,1.0,-1e-05,-0.00174,7e-05,0.029,0.0,2.659,-0.002,-0.08,0.001,,False,False,8,1.65,0.0,-0.018,8.514,-0.0,0.009,0.002,
5,0,,,,,,175.198,0.004,0.0,0.804,0.99999,-3e-05,-0.00491,2e-05,0.022,0.0,2.656,0.0,-0.043,-0.001,,False,False,8,1.65,0.0,-0.018,8.517,0.0,0.007,0.003,
5,0,,,,,,175.313,0.006,0.0,1.027,0.99998,-2e-05,-0.00606,-1e-05,0.013,0.0,2.655,0.0,-0.012,-0.001,,False,False,8,2.013,-0.0,-0.017,8.528,0.0,0.006,0.003,
5,0,,,,,,175.344,0.006,0.0,1.104,0.99998,-2e-05,-0.00615,-2e-05,0.01,0.0,2.655,0.0,-0.001,-0.001,,False,False,8,2.584,-0.0,-0.011,8.53,0.0,0.005,0.003,
5,0,,,,,,175.351,0.006,0.0,1.314,0.99998,-1e-05,-0.00569,-4e-05,0.0,0.0,2.655,0.0,0.023,-0.0,,False,False,8,2.584,-0.0,-0.011,8.531,0.0,0.004,0.002,
5,0,,,,,,175.533,0.006,0.0,1.64,0.99999,1e-05,-0.00344,-5e-05,-0.011,0.0,2.655,0.0,0.046,0.0,,False,False,8,5.985,-0.0,0.025,8.532,0.0,0.001,0.001,
5,0,,,,,,175.677,0.001,-0.0,1.932,0.91299,0.02048,-0.40667,0.02564,-0.084,-0.005,1.673,0.651,-13.509,0.98,,True,False,8,9.22,0.017,0.328,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.681,0.001,-0.0,1.933,0.91018,0.0208,-0.41287,0.0261,-0.086,-0.005,1.664,0.656,-13.619,0.992,,True,False,8,9.22,0.017,0.328,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.686,0.001,-0.0,1.933,0.91018,0.0208,-0.41287,0.0261,-0.086,-0.005,1.664,0.656,-13.619,0.992,,True,False,8,9.22,0.017,0.328,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.695,-0.001,-0.0,1.962,0.8475,0.02702,-0.52895,0.03517,-0.112,-0.008,1.504,0.723,-15.592,1.239,,True,False,8,10.609,0.049,0.714,0.0,0.0,-3.423,0.0,
