vel_IC,phi_IC,d_ceiling,My,k_run,vx,vz,RREV_trig,OFy_trig,impact_eul,landing_success
1.25,50.0,0.55,-7.25,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-7.5,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-7.75,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-8.0,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-8.25,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-8.5,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-8.75,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-9.0,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-9.25,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-9.5,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.55,-9.75,2,0.8,0.96,1.7455,-1.4545,,0.0
1.25,50.0,0.5,-3.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-3.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-3.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-3.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-4.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-4.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-4.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-4.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-5.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-5.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-5.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-5.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-6.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-6.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-6.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-6.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-7.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-7.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-7.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-7.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-8.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-8.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-8.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-8.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-9.0,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-9.25,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-9.5,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.5,-9.75,2,0.8,0.96,1.92,-1.6,,0.0
1.25,50.0,0.45,-3.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-3.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-3.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-3.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-4.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-4.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-4.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-4.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-5.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-5.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-5.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-5.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-6.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-6.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-6.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-6.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-7.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-7.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-7.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-7.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-8.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-8.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-8.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-8.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-9.0,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-9.25,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-9.5,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.45,-9.75,2,0.8,0.96,2.1333,-1.7778,,0.0
1.25,50.0,0.4,-3.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-3.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-3.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-3.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-4.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-4.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-4.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-4.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-5.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-5.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-5.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-5.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-6.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-6.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-6.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-6.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-7.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-7.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-7.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-7.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-8.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-8.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-8.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-8.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-9.0,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-9.25,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-9.5,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.4,-9.75,2,0.8,0.96,2.4,-2.0,,0.0
1.25,50.0,0.35,-3.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-3.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-3.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-3.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-4.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-4.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-4.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-4.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-5.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-5.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-5.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-5.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-6.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-6.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-6.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-6.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-7.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-7.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-7.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-7.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-8.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-8.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-8.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-8.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-9.0,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-9.25,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-9.5,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.35,-9.75,2,0.8,0.96,2.7429,-2.2857,,0.0
1.25,50.0,0.3,-3.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-3.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-3.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-3.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-4.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-4.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-4.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-4.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-5.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-5.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-5.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-5.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-6.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-6.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-6.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-6.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-7.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-7.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-7.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-7.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-8.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-8.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-8.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-8.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-9.0,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-9.25,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-9.5,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.3,-9.75,2,0.8,0.96,3.2,-2.6667,,0.0
1.25,50.0,0.25,-3.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-3.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-3.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-3.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-4.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-4.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-4.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-4.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-5.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-5.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-5.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-5.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-6.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-6.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-6.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-6.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-7.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-7.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-7.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-7.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-8.0,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-8.25,2,0.8,0.96,3.84,-3.2,,0.5
1.25,50.0,0.25,-8.5,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-8.75,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-9.0,2,0.8,0.96,3.84,-3.2,,0.5
1.25,50.0,0.25,-9.25,2,0.8,0.96,3.84,-3.2,,0.0
1.25,50.0,0.25,-9.5,2,0.8,0.96,3.84,-3.2,,0.5
1.25,50.0,0.25,-9.75,2,0.8,0.96,3.84,-3.2,,0.5
1.25,50.0,0.2,-3.0,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-3.25,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-3.5,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-3.75,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-4.0,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-4.25,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-4.5,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-4.75,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-5.0,2,0.8,0.96,4.8,-4.0,,0.5
1.25,50.0,0.2,-5.25,2,0.8,0.96,4.8,-4.0,,0.5
1.25,50.0,0.2,-5.5,2,0.8,0.96,4.8,-4.0,,0.5
1.25,50.0,0.2,-5.75,2,0.8,0.96,4.8,-4.0,280.4558,0.5
1.25,50.0,0.2,-6.0,2,0.8,0.96,4.8,-4.0,,0.5
1.25,50.0,0.2,-6.25,2,0.8,0.96,4.8,-4.0,268.7043,0.5
1.25,50.0,0.2,-6.5,2,0.8,0.96,4.8,-4.0,,0.5
1.25,50.0,0.2,-6.75,2,0.8,0.96,4.8,-4.0,254.5542,0.5
1.25,50.0,0.2,-7.0,2,0.8,0.96,4.8,-4.0,260.4536,0.5
1.25,50.0,0.2,-7.25,2,0.8,0.96,4.8,-4.0,247.6054,0.0
1.25,50.0,0.2,-7.5,2,0.8,0.96,4.8,-4.0,243.9233,0.0
1.25,50.0,0.2,-7.75,2,0.8,0.96,4.8,-4.0,244.0013,0.5
1.25,50.0,0.2,-8.0,2,0.8,0.96,4.8,-4.0,251.7425,0.5
1.25,50.0,0.2,-8.25,2,0.8,0.96,4.8,-4.0,244.6043,0.0
1.25,50.0,0.2,-8.5,2,0.8,0.96,4.8,-4.0,248.653,0.5
1.25,50.0,0.2,-8.75,2,0.8,0.96,4.8,-4.0,241.9978,0.5
1.25,50.0,0.2,-9.0,2,0.8,0.96,4.8,-4.0,247.3375,0.5
1.25,50.0,0.2,-9.25,2,0.8,0.96,4.8,-4.0,240.9085,0.0
1.25,50.0,0.2,-9.5,2,0.8,0.96,4.8,-4.0,,0.0
1.25,50.0,0.2,-9.75,2,0.8,0.96,4.8,-4.0,236.1299,0.0
1.25,50.0,0.15,-3.0,2,0.8,0.96,6.4,-5.3333,207.3412,0.0
1.25,50.0,0.15,-3.25,2,0.8,0.96,6.4,-5.3333,197.5792,0.0
1.25,50.0,0.15,-3.5,2,0.8,0.96,6.4,-5.3333,203.9154,0.0
1.25,50.0,0.15,-3.75,2,0.8,0.96,6.4,-5.3333,199.1955,0.0
1.25,50.0,0.15,-4.0,2,0.8,0.96,6.4,-5.3333,201.1434,0.0
1.25,50.0,0.15,-4.25,2,0.8,0.96,6.4,-5.3333,200.5966,0.0
1.25,50.0,0.15,-4.5,2,0.8,0.96,6.4,-5.3333,204.0552,0.0
1.25,50.0,0.15,-4.75,2,0.8,0.96,6.4,-5.3333,202.6209,0.0
1.25,50.0,0.15,-5.0,2,0.8,0.96,6.4,-5.3333,205.5713,0.0
1.25,50.0,0.15,-5.25,2,0.8,0.96,6.4,-5.3333,202.2975,0.0
1.25,50.0,0.15,-5.5,2,0.8,0.96,6.4,-5.3333,204.4874,0.0
1.25,50.0,0.15,-5.75,2,0.8,0.96,6.4,-5.3333,200.5156,0.0
1.25,50.0,0.15,-6.0,2,0.8,0.96,6.4,-5.3333,198.799,0.0
1.25,50.0,0.15,-6.25,2,0.8,0.96,6.4,-5.3333,203.4751,0.0
1.25,50.0,0.15,-6.5,2,0.8,0.96,6.4,-5.3333,201.7239,0.0
1.25,50.0,0.15,-6.75,2,0.8,0.96,6.4,-5.3333,203.4307,0.0
1.25,50.0,0.15,-7.0,2,0.8,0.96,6.4,-5.3333,201.3787,0.0
1.25,50.0,0.15,-7.25,2,0.8,0.96,6.4,-5.3333,203.2208,0.0
1.25,50.0,0.15,-7.5,2,0.8,0.96,6.4,-5.3333,206.5161,0.0
1.25,50.0,0.15,-7.75,2,0.8,0.96,6.4,-5.3333,205.4242,0.0
1.25,50.0,0.15,-8.0,2,0.8,0.96,6.4,-5.3333,203.6271,0.0
1.25,50.0,0.15,-8.25,2,0.8,0.96,6.4,-5.3333,204.9918,0.0
1.25,50.0,0.15,-8.5,2,0.8,0.96,6.4,-5.3333,200.8523,0.0
1.25,50.0,0.15,-8.75,2,0.8,0.96,6.4,-5.3333,203.3842,0.0
1.25,50.0,0.15,-9.0,2,0.8,0.96,6.4,-5.3333,202.6428,0.0
1.25,50.0,0.15,-9.25,2,0.8,0.96,6.4,-5.3333,201.6849,0.0
1.25,50.0,0.15,-9.5,2,0.8,0.96,6.4,-5.3333,200.2306,0.0
1.25,50.0,0.15,-9.75,2,0.8,0.96,6.4,-5.3333,204.0892,0.0
1.25,50.0,0.1,-3.0,2,0.8,0.96,9.6,-8.0,121.3369,0.0
1.25,50.0,0.1,-3.25,2,0.8,0.96,9.6,-8.0,181.4511,0.0
1.25,50.0,0.1,-3.5,2,0.8,0.96,9.6,-8.0,182.7878,0.0
1.25,50.0,0.1,-3.75,2,0.8,0.96,9.6,-8.0,183.3616,0.0
1.25,50.0,0.1,-4.0,2,0.8,0.96,9.6,-8.0,183.2091,0.0
1.25,50.0,0.1,-4.25,2,0.8,0.96,9.6,-8.0,183.5146,0.0
1.25,50.0,0.1,-4.5,2,0.8,0.96,9.6,-8.0,183.8973,0.0
1.25,50.0,0.1,-4.75,2,0.8,0.96,9.6,-8.0,182.0259,0.0
1.25,50.0,0.1,-5.0,2,0.8,0.96,9.6,-8.0,183.592,0.0
1.25,50.0,0.1,-5.25,2,0.8,0.96,9.6,-8.0,182.4076,0.0
1.25,50.0,0.1,-5.5,2,0.8,0.96,9.6,-8.0,184.1648,0.0
1.25,50.0,0.1,-5.75,2,0.8,0.96,9.6,-8.0,182.751,0.0
1.25,50.0,0.1,-6.0,2,0.8,0.96,9.6,-8.0,182.827,0.0
1.25,50.0,0.1,-6.25,2,0.8,0.96,9.6,-8.0,182.215,0.0
1.25,50.0,0.1,-6.5,2,0.8,0.96,9.6,-8.0,180.8405,0.0
1.25,50.0,0.1,-6.75,2,0.8,0.96,9.6,-8.0,182.4455,0.0
1.25,50.0,0.1,-7.0,2,0.8,0.96,9.6,-8.0,184.7384,0.0
1.25,50.0,0.1,-7.25,2,0.8,0.96,9.6,-8.0,183.2867,0.0
1.25,50.0,0.1,-7.5,2,0.8,0.96,9.6,-8.0,183.9734,0.0
1.25,50.0,0.1,-7.75,2,0.8,0.96,9.6,-8.0,183.8973,0.0
1.25,50.0,0.1,-8.0,2,0.8,0.96,9.6,-8.0,184.0877,0.0
1.25,50.0,0.1,-8.25,2,0.8,0.96,9.6,-8.0,183.1707,0.0
1.25,50.0,0.1,-8.5,2,0.8,0.96,9.6,-8.0,184.5857,0.0
1.25,50.0,0.1,-8.75,2,0.8,0.96,9.6,-8.0,185.0056,0.0
1.25,50.0,0.1,-9.0,2,0.8,0.96,9.6,-8.0,183.4003,0.0
1.25,50.0,0.1,-9.25,2,0.8,0.96,9.6,-8.0,183.5919,0.0
1.25,50.0,0.1,-9.5,2,0.8,0.96,9.6,-8.0,183.859,0.0
1.25,50.0,0.1,-9.75,2,0.8,0.96,9.6,-8.0,183.9356,0.0
1.25,60.0,0.55,-3.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-3.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-3.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-3.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-4.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-4.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-4.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-4.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-5.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-5.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-5.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-5.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-6.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-6.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-6.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-6.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-7.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-7.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-7.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-7.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-8.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-8.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-8.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-8.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-9.0,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-9.25,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-9.5,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.55,-9.75,2,0.63,1.08,1.9636,-1.1455,,0.0
1.25,60.0,0.5,-3.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-3.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-3.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-3.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-4.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-4.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-4.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-4.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-5.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-5.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-5.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-5.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-6.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-6.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-6.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-6.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-7.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-7.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-7.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-7.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-8.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-8.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-8.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-8.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-9.0,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-9.25,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-9.5,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.5,-9.75,2,0.63,1.08,2.16,-1.26,,0.0
1.25,60.0,0.45,-3.0,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-3.25,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-3.5,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-3.75,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-4.0,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-4.25,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-4.5,2,0.63,1.08,2.4,-1.4,,0.0
1.25,60.0,0.45,-4.75,2,0.63,1.08,2.4,-1.4,,0.0
