vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
4.0,1.75,4,0.782608687877655,4.53,10.8,3.41,0.01,0.0,0.01,5.1530555555555555,-2.136055555555556,-10.800277777777778,-145.3626751090168,0.21227777777777293,[0. 0.],[0. 0.],[4.24 3.04 1.92],[2. 2. 2.]
4.0,1.75,5,0.5416666865348816,4.76,5.14,5.48,0.0,0.22,0.0,5.0736923076923075,-2.102923076923077,-5.221461538461538,-154.31184285693755,0.21953846153843853,[0. 0.],[0. 0.],[3.35 6.2  4.26],[2. 2. 2.]
4.0,2.0,0,0.0,15.24,3.77,3.28,0.06,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.25 3.61 1.28],[2. 2. 2.]
4.0,2.0,2,0.0,18.98,7.03,1.06,0.27,0.11,0.11,,,,,,[0. 0.],[0. 0.],[6.65 6.27 3.37],[2. 2. 2.]
4.0,2.0,3,0.5652173757553101,4.38,2.69,3.09,0.0,0.01,0.01,4.632692307692308,-2.190230769230769,-2.6889230769230767,-122.27445164528233,0.26084615384615095,[0. 0.],[0. 0.],[3.92 3.3  1.31],[2. 2. 2.]
4.0,2.0,5,0.5909090638160706,4.43,4.32,1.48,0.0,0.0,0.01,4.716153846153846,-2.2270769230769236,-4.3248461538461545,-151.3494189032039,0.2450769230769217,[0. 0.],[0. 0.],[4.97 5.49 4.02],[2. 2. 2.]
4.0,2.25,0,0.7727272510528564,4.87,14.48,1.67,0.0,0.12,0.02,5.501470588235295,-2.9348823529411767,-14.447764705882355,-123.8773389843352,0.18994117647055725,[0. 0.],[0. 0.],[3.66 6.09 1.62],[2. 2. 2.]
4.0,2.25,1,0.9545454382896423,4.63,7.04,4.57,0.0,0.03,0.0,5.2791428571428565,-2.808238095238095,-7.024714285714286,-138.78997670632899,0.2060952380952423,[0. 0.],[0. 0.],[4.17 6.89 4.39],[2. 2. 2.]
4.0,2.25,2,0.1111111119389534,4.25,1.64,4.93,0.04,0.0,0.08,4.3735,-2.3325,-1.6455000000000002,-110.95193289296024,0.3214999999999968,[0. 0.],[0. 0.],[6.61 3.61 1.85],[2. 2. 2.]
4.0,2.25,3,0.9523809552192688,4.38,4.37,2.73,0.0,0.0,0.01,4.9132,-2.6183500000000004,-4.3683000000000005,-152.9456079273138,0.23950000000000954,[0. 0.],[0. 0.],[3.66 4.29 1.02],[2. 2. 2.]
4.0,2.25,4,0.6666666865348816,4.59,4.14,5.49,0.0,0.07,0.11,4.945499999999999,-2.63625,-4.143375,-139.28842135619527,0.23762499999998,[0. 0.],[0. 0.],[4.47 6.55 2.46],[2. 2. 2.]
4.0,2.25,5,0.4166666567325592,5.62,9.59,5.94,0.0,0.08,0.36,5.868900000000001,-3.1253,-9.592099999999999,-125.49306292220437,0.17460000000000092,[0. 0.],[0. 0.],[6.26 6.79 1.63],[2. 2. 2.]
4.0,2.5,0,0.75,4.59,3.83,1.07,0.01,0.04,0.0,4.958722222222223,-2.9289444444444444,-3.8145555555555553,-126.09859733241476,0.23211111111112992,[0. 0.],[0. 0.],[4.29 3.73 1.96],[2. 2. 2.]
4.0,2.5,2,0.875,5.26,9.12,3.71,0.12,0.11,0.0,5.660571428571428,-3.351,-9.031095238095238,-145.66224647677214,0.18990476190476188,[0. 0.],[0. 0.],[1.33 6.57 4.03],[2. 2. 2.]
4.0,2.5,3,,2.26,13.12,1.24,0.0,0.07,0.0,,,,,,[0. 0.],[0. 0.],[1.55 4.25 2.75],[2. 2. 2.]
4.0,2.5,4,0.8947368264198303,4.48,5.23,0.81,0.01,0.03,0.19,4.892058823529411,-2.8896470588235292,-5.241588235294118,-142.78787029170252,0.22417647058825743,[0. 0.],[0. 0.],[3.75 2.94 1.1 ],[2. 2. 2.]
4.0,2.5,5,0.0,7.39,6.32,3.44,0.0,0.01,0.02,,,,,,[0. 0.],[0. 0.],[6.83 6.03 3.84],[2. 2. 2.]
4.0,2.75,0,0.625,3.62,1.25,1.94,0.0,0.1,0.12,3.9802,-2.5876,-1.2541999999999998,-129.77994820761398,0.3886999999999755,[0. 0.],[0. 0.],[3.27 4.41 2.18],[2. 2. 2.]
4.0,2.75,1,0.9473684430122375,4.54,5.36,1.36,0.0,0.09,0.0,5.1962222222222225,-3.383388888888889,-5.372222222222222,-127.20290679666083,0.2143888888888813,[0. 0.],[0. 0.],[5.23 6.58 2.61],[2. 2. 2.]
4.0,2.75,2,0.9130434989929199,4.9,7.19,5.39,0.0,0.01,0.0,5.569857142857144,-3.6215714285714284,-7.194238095238096,-134.56700264694305,0.1913809523809364,[0. 0.],[0. 0.],[3.89 6.81 5.79],[2. 2. 2.]
4.0,2.75,3,1.0,3.94,2.82,1.66,0.02,0.03,0.05,4.4104210526315795,-2.874421052631579,-2.8417894736842104,-138.44293189035008,0.27847368421052765,[0. 0.],[0. 0.],[3.87 3.67 1.64],[2. 2. 2.]
4.0,2.75,4,0.0,6.24,1.78,7.29,0.07,0.01,0.84,,,,,,[0. 0.],[0. 0.],[1.86 3.32 2.45],[2. 2. 2.]
4.0,2.75,5,0.9130434989929199,4.59,4.77,3.13,0.0,0.18,0.08,4.95447619047619,-3.2238571428571428,-4.8651904761904765,-128.0681512680339,0.22947619047620482,[0. 0.],[0. 0.],[6.03 5.54 1.01],[2. 2. 2.]
